# This file was generated by TiberCAD (GraceIO.C)
# Stores 1D nodal data in format suitable for Grace
# x	state_number_0	state_number_1	state_number_2	state_number_3	state_number_4	state_number_5	state_number_6	state_number_7	state_number_8	state_number_9	state_number_10
18.13933271	-0.8244016978	-24.96774827	-39.52316764	-96.58866169	-118.7120389	-240.4329056	-252.6049688	2.836524883	4.510509662	5.096573182	5.615662805	
18.48816603	-0.8627420534	-25.04252926	-39.55558994	-96.36802272	-118.8859754	-240.2858556	-252.5183814	2.84513192	4.555404699	5.103652697	5.613789641	
18.83699935	-0.8931513041	-25.10264114	-39.5819726	-96.1901335	-119.0262146	-240.1672534	-252.4497169	2.850518524	4.592743079	5.109427153	5.612275077	
19.18583267	-0.9151867532	-25.14663855	-39.60146345	-96.05966916	-119.1290572	-240.0802302	-252.3999732	2.853656912	4.620724137	5.113700511	5.611160479	
19.53466599	-0.9285336417	-25.17346587	-39.61342286	-95.98002015	-119.1918361	-240.0270814	-252.3698504	2.85525493	4.63804016	5.116325545	5.610478018	
19.88349931	-0.9330035257	-25.18248027	-39.61745415	-95.95324106	-119.2129418	-240.0092081	-252.3597637	2.855740037	4.643900309	5.117210884	5.610248184	
20.48769632	-0.9356553865	-25.24681216	-39.63506679	-96.00183823	-119.1121902	-239.9241363	-252.1987922	2.86198224	4.637409966	5.116644428	5.605424301	
21.09189332	-0.9429563671	-25.43871219	-39.68866122	-96.14626798	-118.8121372	-239.6712391	-251.7196924	2.8805024	4.618224181	5.114958186	5.591167218	
21.69609033	-0.9529945865	-25.75486565	-39.78039773	-96.38248658	-118.3193546	-239.257408	-250.9338502	2.910691294	4.587162953	5.112191409	5.568102861	
22.30028733	-0.9627600819	-26.18966038	-39.91351653	-96.70389154	-117.644686	-238.6939209	-249.8600471	2.951566367	4.545481674	5.108409066	5.537217812	
22.90448434	-0.9684180572	-26.73507186	-40.09181162	-97.101521	-116.80309	-237.996135	-248.5241664	3.001817899	4.494729371	5.103701121	5.499782986	
23.50868134	-0.965697281	-27.380534	-40.31892845	-97.56432147	-115.8134342	-237.1830694	-246.9587789	3.059867953	4.436593535	5.098181411	5.457262131	
24.11287835	-0.9503783343	-28.1128243	-40.59752936	-98.07947334	-114.698251	-236.2768881	-245.2026016	3.123937462	4.372760978	5.091986043	5.411216578	
24.71707535	-0.9188427692	-28.91599616	-40.92839315	-98.63276245	-113.4834629	-235.3022965	-243.2998245	3.192116608	4.304818184	5.085271197	5.363216631	
25.32127236	-0.8686212492	-29.7713947	-41.30953583	-99.20898496	-112.1980813	-234.2858691	-241.2992926	3.262434097	4.23420503	5.078210261	5.314767368	
25.92546936	-0.7988657237	-30.65779319	-41.73545479	-99.79237289	-110.8738701	-233.2553258	-239.2535316	3.332921706	4.162225715	5.070990209	5.267253232	
26.52966637	-0.710674193	-31.55168662	-42.19660361	-100.3670277	-109.5449522	-232.2387764	-237.2176033	3.401671541	4.090112393	5.063807197	5.221902485	
27.13386338	-0.6072167446	-32.42777462	-42.67919915	-100.9173507	-108.2473152	-231.2639538	-235.2477774	3.466884511	4.019130513	5.056861401	5.179769905	
27.73806038	-0.4936410935	-33.25965605	-43.16544806	-101.4284581	-107.0181511	-230.3574576	-233.4000191	3.526909577	3.9507083	5.050351199	5.141734398	
28.34225739	-0.3767630656	-34.02074021	-43.63425857	-101.886573	-105.8949496	-229.5440275	-231.7283034	3.580274087	3.886563246	5.04446685	5.108507373	
28.94645439	-0.2645618884	-34.68535383	-44.0624704	-102.279383	-104.9142692	-228.8458666	-230.2827958	3.625706141	3.828784228	5.039383956	5.080647778	
29.5506514	-0.1655001369	-35.22998875	-44.42658088	-102.596357	-104.1101457	-228.2820349	-229.1079698	3.662150268	3.779812398	5.035256993	5.058580105	
30.1548484	-0.08768745772	-35.63459895	-44.70485589	-102.8290143	-103.512186	-227.8679269	-228.2407676	3.688777802	3.74226161	5.032213298	5.042612445	
30.75904541	-0.03793368118	-35.88382372	-44.87959317	-102.9711394	-103.1435235	-227.6148505	-227.7089401	3.704993333	3.71855445	5.03034789	5.032952412	
31.36324241	-0.02081073546	-35.9679985	-44.93918738	-103.0189394	-103.0189395	-227.5297166	-227.5297167	3.710438378	3.710438467	5.0297194	5.029719492	
