# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 ElPotential
# 5 ElField_x
# 6 ElField_y
# 7 ElField_z
# 8 Polarization_x
# 9 Polarization_y
# 10 Polarization_z
# x Ec Ev ElPotential ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z 
86.1589 -0.00911312 -3.44671 2.73638 253.95 0 0 0.024583 1.14784e-17 -0.0153843 
86.3997 -0.00910665 -3.44671 2.73638 286.014 0 0 0.024583 1.14784e-17 -0.0153843 
86.6396 -0.00909937 -3.4467 2.73637 322.012 0 0 0.024583 1.14784e-17 -0.0153843 
86.8789 -0.00909121 -3.44669 2.73636 362.413 0 0 0.024583 1.14784e-17 -0.0153843 
87.1175 -0.00908206 -3.44668 2.73635 407.738 0 0 0.024583 1.14784e-17 -0.0153843 
87.3553 -0.00907179 -3.44667 2.73634 458.571 0 0 0.024583 1.14784e-17 -0.0153843 
87.5925 -0.00906028 -3.44666 2.73633 515.56 0 0 0.024583 1.14784e-17 -0.0153843 
87.8289 -0.00904738 -3.44665 2.73632 579.429 0 0 0.024583 1.14784e-17 -0.0153843 
88.0646 -0.00903293 -3.44663 2.7363 650.982 0 0 0.024583 1.14784e-17 -0.0153843 
88.2996 -0.00901674 -3.44662 2.73629 731.118 0 0 0.024583 1.14784e-17 -0.0153843 
88.5339 -0.00899862 -3.4466 2.73627 820.834 0 0 0.024583 1.14784e-17 -0.0153843 
88.7675 -0.00897834 -3.44658 2.73625 921.24 0 0 0.024583 1.14784e-17 -0.0153843 
89.0005 -0.00895565 -3.44656 2.73623 1033.57 0 0 0.024583 1.14784e-17 -0.0153843 
89.2327 -0.00893028 -3.44653 2.7362 1159.2 0 0 0.024583 1.14784e-17 -0.0153843 
89.4642 -0.0089019 -3.4465 2.73617 1299.66 0 0 0.024583 1.14784e-17 -0.0153843 
89.695 -0.0088702 -3.44647 2.73614 1456.64 0 0 0.024583 1.14784e-17 -0.0153843 
89.9252 -0.00883477 -3.44644 2.73611 1632.02 0 0 0.024583 1.14784e-17 -0.0153843 
90.1546 -0.0087952 -3.4464 2.73607 1827.89 0 0 0.024583 1.14784e-17 -0.0153843 
90.3834 -0.00875103 -3.44635 2.73602 2046.59 0 0 0.024583 1.14784e-17 -0.0153843 
90.6115 -0.00870172 -3.4463 2.73597 2290.67 0 0 0.024583 1.14784e-17 -0.0153843 
90.8389 -0.00864671 -3.44625 2.73592 2563 0 0 0.024583 1.14784e-17 -0.0153843 
91.0656 -0.00858535 -3.44619 2.73586 2866.75 0 0 0.024583 1.14784e-17 -0.0153843 
91.2916 -0.00851693 -3.44612 2.73579 3205.42 0 0 0.024583 1.14784e-17 -0.0153843 
91.517 -0.00844068 -3.44604 2.73571 3582.91 0 0 0.024583 1.14784e-17 -0.0153843 
91.7417 -0.00835571 -3.44596 2.73563 4003.52 0 0 0.024583 1.14784e-17 -0.0153843 
91.9657 -0.00826106 -3.44586 2.73553 4472.02 0 0 0.024583 1.14784e-17 -0.0153843 
92.1891 -0.00815568 -3.44576 2.73543 4993.7 0 0 0.024583 1.14784e-17 -0.0153843 
92.4118 -0.00803836 -3.44564 2.73531 5574.4 0 0 0.024583 1.14784e-17 -0.0153843 
92.6338 -0.00790782 -3.44551 2.73518 6220.58 0 0 0.024583 1.14784e-17 -0.0153843 
92.8551 -0.00776261 -3.44536 2.73503 6939.39 0 0 0.024583 1.14784e-17 -0.0153843 
93.0758 -0.00760112 -3.4452 2.73487 7738.74 0 0 0.024583 1.14784e-17 -0.0153843 
93.2958 -0.0074216 -3.44502 2.73469 8627.35 0 0 0.024583 1.14784e-17 -0.0153843 
93.5152 -0.00722209 -3.44482 2.73449 9614.88 0 0 0.024583 1.14784e-17 -0.0153843 
93.7339 -0.00700045 -3.4446 2.73427 10712 0 0 0.024583 1.14784e-17 -0.0153843 
93.952 -0.00675429 -3.44436 2.73403 11930.4 0 0 0.024583 1.14784e-17 -0.0153843 
94.1694 -0.00648099 -3.44408 2.73375 13283.2 0 0 0.024583 1.14784e-17 -0.0153843 
94.3862 -0.00617766 -3.44378 2.73345 14784.6 0 0 0.024583 1.14784e-17 -0.0153843 
94.6023 -0.0058411 -3.44344 2.73311 16450.4 0 0 0.024583 1.14784e-17 -0.0153843 
94.8178 -0.0054678 -3.44307 2.73274 18298.1 0 0 0.024583 1.14784e-17 -0.0153843 
95.0326 -0.00505388 -3.44266 2.73233 20346.9 0 0 0.024583 1.14784e-17 -0.0153843 
95.2468 -0.00459505 -3.4422 2.73187 22617.8 0 0 0.024583 1.14784e-17 -0.0153843 
95.4603 -0.00408661 -3.44169 2.73136 25134.4 0 0 0.024583 1.14784e-17 -0.0153843 
95.6732 -0.00352338 -3.44113 2.7308 27922 0 0 0.024583 1.14784e-17 -0.0153843 
95.8855 -0.00289964 -3.4405 2.73017 31009.2 0 0 0.024583 1.14784e-17 -0.0153843 
96.0971 -0.00220912 -3.43981 2.72948 34426.8 0 0 0.024583 1.14784e-17 -0.0153843 
96.3081 -0.00144489 -3.43905 2.72872 38209.1 0 0 0.024583 1.14784e-17 -0.0153843 
96.5185 -0.000599367 -3.4382 2.72787 42393.6 0 0 0.024583 1.14784e-17 -0.0153843 
96.7282 0.000335813 -3.43727 2.72694 47021.5 0 0 0.024583 1.14784e-17 -0.0153843 
96.9373 0.00136983 -3.43623 2.7259 52138.2 0 0 0.024583 1.14784e-17 -0.0153843 
97.1458 0.00251275 -3.43509 2.72476 57793.1 0 0 0.024583 1.14784e-17 -0.0153843 
97.3537 0.00377567 -3.43383 2.7235 64040.7 0 0 0.024583 1.14784e-17 -0.0153843 
97.5609 0.0051707 -3.43243 2.7221 70940.2 0 0 0.024583 1.14784e-17 -0.0153843 
97.7675 0.00671117 -3.43089 2.72056 78556.4 0 0 0.024583 1.14784e-17 -0.0153843 
97.9735 0.00841165 -3.42919 2.71886 86959.7 0 0 0.024583 1.14784e-17 -0.0153843 
98.1789 0.0102881 -3.42731 2.71698 96226.1 0 0 0.024583 1.14784e-17 -0.0153843 
98.3837 0.0123579 -3.42524 2.71491 106438 0 0 0.024583 1.14784e-17 -0.0153843 
98.5879 0.01464 -3.42296 2.71263 117682 0 0 0.024583 1.14784e-17 -0.0153843 
98.7914 0.0171552 -3.42045 2.71012 130051 0 0 0.024583 1.14784e-17 -0.0153843 
98.9944 0.0199257 -3.41768 2.70735 143641 0 0 0.024583 1.14784e-17 -0.0153843 
99.1967 0.0229758 -3.41463 2.7043 158550 0 0 0.024583 1.14784e-17 -0.0153843 
99.3984 0.0263313 -3.41127 2.70094 174875 0 0 0.024583 1.14784e-17 -0.0153843 
99.5995 0.0300198 -3.40758 2.69725 192707 0 0 0.024583 1.14784e-17 -0.0153843 
99.8001 0.0340703 -3.40353 2.6932 212126 0 0 0.024583 1.14784e-17 -0.0153843 
100 0.0385132 -3.39909 2.68876 222226 0 0 0.024583 1.14784e-17 -0.0153843 
100 0.0385132 -3.39909 2.68876 232337 0 0 0.024583 1.14784e-17 -0.0153843 
100.197 0.0430891 -3.39451 2.68418 231610 0 0 0.024583 1.14784e-17 -0.0153843 
100.39 0.0475407 -3.39006 2.67973 230295 0 0 0.024583 1.14784e-17 -0.0153843 
100.578 0.0518758 -3.38573 2.6754 229199 0 0 0.024583 1.14784e-17 -0.0153843 
100.763 0.0561009 -3.3815 2.67117 228283 0 0 0.024583 1.14784e-17 -0.0153843 
100.944 0.0602219 -3.37738 2.66705 227516 0 0 0.024583 1.14784e-17 -0.0153843 
101.121 0.0642434 -3.37336 2.66303 226872 0 0 0.024583 1.14784e-17 -0.0153843 
101.294 0.0681699 -3.36943 2.6591 226328 0 0 0.024583 1.14784e-17 -0.0153843 
101.464 0.0720051 -3.3656 2.65527 225869 0 0 0.024583 1.14784e-17 -0.0153843 
101.63 0.0757523 -3.36185 2.65152 225479 0 0 0.024583 1.14784e-17 -0.0153843 
101.793 0.0794146 -3.35819 2.64786 225148 0 0 0.024583 1.14784e-17 -0.0153843 
101.952 0.0829948 -3.35461 2.64428 224866 0 0 0.024583 1.14784e-17 -0.0153843 
102.108 0.0864955 -3.35111 2.64078 224624 0 0 0.024583 1.14784e-17 -0.0153843 
102.26 0.0899188 -3.34768 2.63735 224417 0 0 0.024583 1.14784e-17 -0.0153843 
102.409 0.093267 -3.34433 2.634 224239 0 0 0.024583 1.14784e-17 -0.0153843 
102.555 0.0965422 -3.34106 2.63073 224085 0 0 0.024583 1.14784e-17 -0.0153843 
102.698 0.0997462 -3.33786 2.62753 223953 0 0 0.024583 1.14784e-17 -0.0153843 
102.838 0.102881 -3.33472 2.62439 223838 0 0 0.024583 1.14784e-17 -0.0153843 
102.975 0.105948 -3.33165 2.62132 223738 0 0 0.024583 1.14784e-17 -0.0153843 
103.11 0.108949 -3.32865 2.61832 223651 0 0 0.024583 1.14784e-17 -0.0153843 
103.241 0.111886 -3.32572 2.61539 223575 0 0 0.024583 1.14784e-17 -0.0153843 
103.37 0.11476 -3.32284 2.61251 223509 0 0 0.024583 1.14784e-17 -0.0153843 
103.495 0.117572 -3.32003 2.6097 223450 0 0 0.024583 1.14784e-17 -0.0153843 
103.619 0.120324 -3.31728 2.60695 223399 0 0 0.024583 1.14784e-17 -0.0153843 
103.739 0.123018 -3.31458 2.60425 223354 0 0 0.024583 1.14784e-17 -0.0153843 
103.857 0.125655 -3.31195 2.60162 223314 0 0 0.024583 1.14784e-17 -0.0153843 
103.973 0.128235 -3.30937 2.59904 223279 0 0 0.024583 1.14784e-17 -0.0153843 
104.086 0.13076 -3.30684 2.59651 223248 0 0 0.024583 1.14784e-17 -0.0153843 
104.197 0.133232 -3.30437 2.59404 223220 0 0 0.024583 1.14784e-17 -0.0153843 
104.305 0.135652 -3.30195 2.59162 223196 0 0 0.024583 1.14784e-17 -0.0153843 
104.411 0.13802 -3.29958 2.58925 223174 0 0 0.024583 1.14784e-17 -0.0153843 
104.515 0.140338 -3.29726 2.58693 223154 0 0 0.024583 1.14784e-17 -0.0153843 
104.617 0.142607 -3.295 2.58467 223137 0 0 0.024583 1.14784e-17 -0.0153843 
104.716 0.144828 -3.29277 2.58244 223121 0 0 0.024583 1.14784e-17 -0.0153843 
104.814 0.147001 -3.2906 2.58027 223107 0 0 0.024583 1.14784e-17 -0.0153843 
104.909 0.149129 -3.28847 2.57814 223095 0 0 0.024583 1.14784e-17 -0.0153843 
105.002 0.151212 -3.28639 2.57606 223084 0 0 0.024583 1.14784e-17 -0.0153843 
105.094 0.153251 -3.28435 2.57402 223074 0 0 0.024583 1.14784e-17 -0.0153843 
105.183 0.155246 -3.28236 2.57203 223065 0 0 0.024583 1.14784e-17 -0.0153843 
105.271 0.1572 -3.2804 2.57007 223056 0 0 0.024583 1.14784e-17 -0.0153843 
105.356 0.159112 -3.27849 2.56816 223049 0 0 0.024583 1.14784e-17 -0.0153843 
105.44 0.160984 -3.27662 2.56629 223042 0 0 0.024583 1.14784e-17 -0.0153843 
105.523 0.162816 -3.27479 2.56446 223036 0 0 0.024583 1.14784e-17 -0.0153843 
105.603 0.164609 -3.27299 2.56266 223031 0 0 0.024583 1.14784e-17 -0.0153843 
105.682 0.166365 -3.27124 2.56091 223026 0 0 0.024583 1.14784e-17 -0.0153843 
105.759 0.168084 -3.26952 2.55919 223022 0 0 0.024583 1.14784e-17 -0.0153843 
105.834 0.169766 -3.26784 2.55751 223018 0 0 0.024583 1.14784e-17 -0.0153843 
105.908 0.171413 -3.26619 2.55586 223015 0 0 0.024583 1.14784e-17 -0.0153843 
105.98 0.173025 -3.26458 2.55425 223011 0 0 0.024583 1.14784e-17 -0.0153843 
106.051 0.174602 -3.263 2.55267 223009 0 0 0.024583 1.14784e-17 -0.0153843 
106.12 0.176147 -3.26145 2.55112 223006 0 0 0.024583 1.14784e-17 -0.0153843 
106.188 0.177659 -3.25994 2.54961 223004 0 0 0.024583 1.14784e-17 -0.0153843 
106.254 0.179139 -3.25846 2.54813 223002 0 0 0.024583 1.14784e-17 -0.0153843 
106.319 0.180588 -3.25701 2.54668 223000 0 0 0.024583 1.14784e-17 -0.0153843 
106.383 0.182006 -3.2556 2.54527 222999 0 0 0.024583 1.14784e-17 -0.0153843 
106.445 0.183394 -3.25421 2.54388 222998 0 0 0.024583 1.14784e-17 -0.0153843 
106.506 0.184753 -3.25285 2.54252 222997 0 0 0.024583 1.14784e-17 -0.0153843 
106.566 0.186084 -3.25152 2.54119 222996 0 0 0.024583 1.14784e-17 -0.0153843 
106.624 0.187386 -3.25022 2.53989 222995 0 0 0.024583 1.14784e-17 -0.0153843 
106.681 0.188661 -3.24894 2.53861 222995 0 0 0.024583 1.14784e-17 -0.0153843 
106.737 0.189909 -3.24769 2.53736 222994 0 0 0.024583 1.14784e-17 -0.0153843 
106.792 0.19113 -3.24647 2.53614 222994 0 0 0.024583 1.14784e-17 -0.0153843 
106.846 0.192326 -3.24528 2.53495 222994 0 0 0.024583 1.14784e-17 -0.0153843 
106.898 0.193496 -3.24411 2.53378 222994 0 0 0.024583 1.14784e-17 -0.0153843 
106.95 0.194642 -3.24296 2.53263 222994 0 0 0.024583 1.14784e-17 -0.0153843 
107 0.195764 -3.24184 2.53151 222994 0 0 0.024583 1.14784e-17 -0.0153843 
107 -0.254691 -3.04735 2.53151 739275 0 0 0.0192622 -2.60209e-18 0.00551331 
107.052 -0.250857 -3.04352 2.52767 722216 0 0 0.0192622 -2.60209e-18 0.00551331 
107.104 -0.247201 -3.03986 2.52402 688700 0 0 0.0192622 -2.60209e-18 0.00551331 
107.156 -0.243715 -3.03638 2.52053 656383 0 0 0.0192622 -2.60209e-18 0.00551331 
107.207 -0.240393 -3.03306 2.51721 625256 0 0 0.0192622 -1.30104e-18 0.00551331 
107.259 -0.23723 -3.02989 2.51405 595308 0 0 0.0192622 0 0.00551331 
107.311 -0.234219 -3.02688 2.51104 566531 0 0 0.0192622 0 0.00551331 
107.363 -0.231355 -3.02402 2.50817 538916 0 0 0.0192622 0 0.00551331 
107.415 -0.22863 -3.02129 2.50545 512451 0 0 0.0192622 -1.30104e-18 0.00551331 
107.467 -0.22604 -3.0187 2.50286 487127 0 0 0.0192622 -1.30104e-18 0.00551331 
107.519 -0.223578 -3.01624 2.5004 462929 0 0 0.0192622 -1.30104e-18 0.00551331 
107.57 -0.221239 -3.0139 2.49806 439845 0 0 0.0192622 -2.60209e-18 0.00551331 
107.622 -0.219017 -3.01168 2.49583 417860 0 0 0.0192622 -2.60209e-18 0.00551331 
107.674 -0.216905 -3.00957 2.49372 396957 0 0 0.0192622 -2.60209e-18 0.00551331 
107.726 -0.2149 -3.00756 2.49172 377119 0 0 0.0192622 -2.60209e-18 0.00551331 
107.778 -0.212994 -3.00566 2.48981 358327 0 0 0.0192622 -2.60209e-18 0.00551331 
107.83 -0.211184 -3.00385 2.488 340562 0 0 0.0192622 -2.60209e-18 0.00551331 
107.882 -0.209462 -3.00213 2.48628 323803 0 0 0.0192622 -2.60209e-18 0.00551331 
107.933 -0.207825 -3.00049 2.48464 308029 0 0 0.0192622 -2.60209e-18 0.00551331 
107.985 -0.206268 -2.99893 2.48308 293218 0 0 0.0192622 -2.60209e-18 0.00551331 
108.037 -0.204785 -2.99745 2.4816 279349 0 0 0.0192622 -2.60209e-18 0.00551331 
108.089 -0.203371 -2.99603 2.48019 266402 0 0 0.0192622 -2.60209e-18 0.00551331 
108.141 -0.202022 -2.99469 2.47884 254353 0 0 0.0192622 -2.60209e-18 0.00551331 
108.193 -0.200733 -2.9934 2.47755 243184 0 0 0.0192622 -2.60209e-18 0.00551331 
108.245 -0.1995 -2.99216 2.47632 232873 0 0 0.0192622 -2.60209e-18 0.00551331 
108.296 -0.198318 -2.99098 2.47513 223402 0 0 0.0192622 -2.60209e-18 0.00551331 
108.348 -0.197183 -2.98985 2.474 214753 0 0 0.0192622 -2.60209e-18 0.00551331 
108.4 -0.19609 -2.98875 2.47291 206910 0 0 0.0192622 -2.60209e-18 0.00551331 
108.452 -0.195037 -2.9877 2.47185 199857 0 0 0.0192622 -2.60209e-18 0.00551331 
108.504 -0.194018 -2.98668 2.47083 193582 0 0 0.0192622 -2.60209e-18 0.00551331 
108.556 -0.193029 -2.98569 2.46985 188072 0 0 0.0192622 -2.60209e-18 0.00551331 
108.608 -0.192067 -2.98473 2.46888 183319 0 0 0.0192622 -2.60209e-18 0.00551331 
108.659 -0.191128 -2.98379 2.46795 179314 0 0 0.0192622 -2.60209e-18 0.00551331 
108.711 -0.190208 -2.98287 2.46702 176054 0 0 0.0192622 -2.60209e-18 0.00551331 
108.763 -0.189302 -2.98197 2.46612 173535 0 0 0.0192622 -2.60209e-18 0.00551331 
108.815 -0.188408 -2.98107 2.46522 171758 0 0 0.0192622 -2.60209e-18 0.00551331 
108.867 -0.187521 -2.98018 2.46434 170727 0 0 0.0192622 -2.60209e-18 0.00551331 
108.919 -0.186637 -2.9793 2.46345 170446 0 0 0.0192622 -2.60209e-18 0.00551331 
108.97 -0.185753 -2.97842 2.46257 170927 0 0 0.0192622 -2.60209e-18 0.00551331 
109.022 -0.184865 -2.97753 2.46168 172181 0 0 0.0192622 -2.60209e-18 0.00551331 
109.074 -0.183967 -2.97663 2.46078 174226 0 0 0.0192622 -1.30104e-18 0.00551331 
109.126 -0.183058 -2.97572 2.45987 177082 0 0 0.0192622 -1.30104e-18 0.00551331 
109.178 -0.182131 -2.97479 2.45895 180775 0 0 0.0192622 -1.30104e-18 0.00551331 
109.23 -0.181183 -2.97385 2.458 185334 0 0 0.0192622 -1.30104e-18 0.00551331 
109.282 -0.180209 -2.97287 2.45703 190795 0 0 0.0192622 -2.60209e-18 0.00551331 
109.333 -0.179204 -2.97187 2.45602 197198 0 0 0.0192622 -2.60209e-18 0.00551331 
109.385 -0.178164 -2.97083 2.45498 204589 0 0 0.0192622 -2.60209e-18 0.00551331 
109.437 -0.177082 -2.96975 2.4539 213022 0 0 0.0192622 -1.30104e-18 0.00551331 
109.489 -0.175954 -2.96862 2.45277 222558 0 0 0.0192622 -1.30104e-18 0.00551331 
109.541 -0.174774 -2.96744 2.45159 233265 0 0 0.0192622 -2.60209e-18 0.00551331 
109.593 -0.173535 -2.9662 2.45035 245222 0 0 0.0192622 -2.60209e-18 0.00551331 
109.645 -0.172231 -2.96489 2.44905 258515 0 0 0.0192622 -2.60209e-18 0.00551331 
109.696 -0.170854 -2.96352 2.44767 273245 0 0 0.0192622 -2.60209e-18 0.00551331 
109.748 -0.169397 -2.96206 2.44621 289523 0 0 0.0192622 -2.60209e-18 0.00551331 
109.8 -0.167852 -2.96052 2.44467 307476 0 0 0.0192622 -2.60209e-18 0.00551331 
109.852 -0.166208 -2.95887 2.44303 327244 0 0 0.0192622 -1.30104e-18 0.00551331 
109.904 -0.164458 -2.95712 2.44127 348989 0 0 0.0192622 0 0.00551331 
109.956 -0.162589 -2.95525 2.43941 372892 0 0 0.0192622 -1.30104e-18 0.00551331 
110.008 -0.16059 -2.95325 2.43741 399157 0 0 0.0192622 -1.30104e-18 0.00551331 
110.059 -0.158449 -2.95111 2.43527 428017 0 0 0.0192622 -1.30104e-18 0.00551331 
110.111 -0.156151 -2.94882 2.43297 443126 0 0 0.0192622 -2.60209e-18 0.00551331 
110.111 0.294303 -3.1433 2.43297 -100255 0 0 0.024583 1.14784e-17 -0.0153843 
110.161 0.293802 -3.1438 2.43347 -100227 0 0 0.024583 1.14784e-17 -0.0153843 
110.211 0.293301 -3.1443 2.43397 -100171 0 0 0.024583 1.14784e-17 -0.0153843 
110.261 0.2928 -3.1448 2.43447 -100116 0 0 0.024583 1.14784e-17 -0.0153843 
110.311 0.2923 -3.1453 2.43497 -100063 0 0 0.024583 1.14784e-17 -0.0153843 
110.361 0.2918 -3.1458 2.43547 -100010 0 0 0.024583 1.14784e-17 -0.0153843 
110.411 0.2913 -3.1463 2.43597 -99958.5 0 0 0.024583 1.14784e-17 -0.0153843 
110.461 0.2908 -3.1468 2.43647 -99907.9 0 0 0.024583 1.14784e-17 -0.0153843 
110.511 0.290301 -3.1473 2.43697 -99858.2 0 0 0.024583 1.14784e-17 -0.0153843 
110.561 0.289801 -3.1478 2.43747 -99809.5 0 0 0.024583 1.14784e-17 -0.0153843 
110.611 0.289303 -3.1483 2.43797 -99761.8 0 0 0.024583 1.14784e-17 -0.0153843 
110.661 0.288804 -3.1488 2.43847 -99714.9 0 0 0.024583 1.14784e-17 -0.0153843 
110.711 0.288305 -3.1493 2.43897 -99669 0 0 0.024583 1.14784e-17 -0.0153843 
110.761 0.287807 -3.14979 2.43946 -99623.9 0 0 0.024583 1.14784e-17 -0.0153843 
110.811 0.287309 -3.15029 2.43996 -99579.7 0 0 0.024583 1.14784e-17 -0.0153843 
110.861 0.286811 -3.15079 2.44046 -99536.3 0 0 0.024583 1.14784e-17 -0.0153843 
110.911 0.286314 -3.15129 2.44096 -99493.8 0 0 0.024583 1.14784e-17 -0.0153843 
110.961 0.285816 -3.15179 2.44146 -99452.1 0 0 0.024583 1.14784e-17 -0.0153843 
111.011 0.285319 -3.15228 2.44195 -99411.1 0 0 0.024583 1.14784e-17 -0.0153843 
111.061 0.284822 -3.15278 2.44245 -99371 0 0 0.024583 1.14784e-17 -0.0153843 
111.111 0.284326 -3.15328 2.44295 -99331.6 0 0 0.024583 1.14784e-17 -0.0153843 
111.161 0.283829 -3.15377 2.44344 -99292.9 0 0 0.024583 1.14784e-17 -0.0153843 
111.211 0.283333 -3.15427 2.44394 -99255 0 0 0.024583 1.14784e-17 -0.0153843 
111.261 0.282836 -3.15477 2.44444 -99217.9 0 0 0.024583 1.14784e-17 -0.0153843 
111.311 0.28234 -3.15526 2.44493 -99181.4 0 0 0.024583 1.14784e-17 -0.0153843 
111.361 0.281845 -3.15576 2.44543 -99145.6 0 0 0.024583 1.14784e-17 -0.0153843 
111.411 0.281349 -3.15625 2.44592 -99110.5 0 0 0.024583 1.14784e-17 -0.0153843 
111.461 0.280854 -3.15675 2.44642 -99076.1 0 0 0.024583 1.14784e-17 -0.0153843 
111.511 0.280358 -3.15724 2.44691 -99042.3 0 0 0.024583 1.14784e-17 -0.0153843 
111.561 0.279863 -3.15774 2.44741 -99009.2 0 0 0.024583 1.14784e-17 -0.0153843 
111.611 0.279368 -3.15823 2.4479 -98976.7 0 0 0.024583 1.14784e-17 -0.0153843 
111.661 0.278873 -3.15873 2.4484 -98944.8 0 0 0.024583 1.14784e-17 -0.0153843 
111.711 0.278379 -3.15922 2.44889 -98913.5 0 0 0.024583 1.14784e-17 -0.0153843 
111.761 0.277884 -3.15972 2.44939 -98882.8 0 0 0.024583 1.14784e-17 -0.0153843 
111.811 0.27739 -3.16021 2.44988 -98852.7 0 0 0.024583 1.14784e-17 -0.0153843 
111.861 0.276896 -3.16071 2.45038 -98823.2 0 0 0.024583 1.14784e-17 -0.0153843 
111.911 0.276402 -3.1612 2.45087 -98794.2 0 0 0.024583 1.14784e-17 -0.0153843 
111.961 0.275908 -3.16169 2.45136 -98765.8 0 0 0.024583 1.14784e-17 -0.0153843 
112.011 0.275414 -3.16219 2.45186 -98737.9 0 0 0.024583 1.14784e-17 -0.0153843 
112.061 0.27492 -3.16268 2.45235 -98710.5 0 0 0.024583 1.14784e-17 -0.0153843 
112.111 0.274427 -3.16317 2.45284 -98683.7 0 0 0.024583 1.14784e-17 -0.0153843 
112.161 0.273933 -3.16367 2.45334 -98657.4 0 0 0.024583 1.14784e-17 -0.0153843 
112.211 0.27344 -3.16416 2.45383 -98631.6 0 0 0.024583 1.14784e-17 -0.0153843 
112.261 0.272947 -3.16465 2.45432 -98606.2 0 0 0.024583 1.14784e-17 -0.0153843 
112.311 0.272454 -3.16515 2.45482 -98581.4 0 0 0.024583 1.14784e-17 -0.0153843 
112.361 0.271961 -3.16564 2.45531 -98557 0 0 0.024583 1.14784e-17 -0.0153843 
112.411 0.271469 -3.16613 2.4558 -98533 0 0 0.024583 1.14784e-17 -0.0153843 
112.461 0.270976 -3.16663 2.4563 -98509.6 0 0 0.024583 1.14784e-17 -0.0153843 
112.511 0.270484 -3.16712 2.45679 -98486.6 0 0 0.024583 1.14784e-17 -0.0153843 
112.561 0.269991 -3.16761 2.45728 -98464 0 0 0.024583 1.14784e-17 -0.0153843 
112.611 0.269499 -3.1681 2.45777 -98441.8 0 0 0.024583 1.14784e-17 -0.0153843 
112.661 0.269007 -3.1686 2.45827 -98420.1 0 0 0.024583 1.14784e-17 -0.0153843 
112.711 0.268515 -3.16909 2.45876 -98398.7 0 0 0.024583 1.14784e-17 -0.0153843 
112.761 0.268023 -3.16958 2.45925 -98377.8 0 0 0.024583 1.14784e-17 -0.0153843 
112.811 0.267531 -3.17007 2.45974 -98357.3 0 0 0.024583 1.14784e-17 -0.0153843 
112.861 0.267039 -3.17056 2.46023 -98337.1 0 0 0.024583 1.14784e-17 -0.0153843 
112.911 0.266548 -3.17105 2.46072 -98317.4 0 0 0.024583 1.14784e-17 -0.0153843 
112.961 0.266056 -3.17155 2.46122 -98298 0 0 0.024583 1.14784e-17 -0.0153843 
113.011 0.265565 -3.17204 2.46171 -98279 0 0 0.024583 1.14784e-17 -0.0153843 
113.061 0.265073 -3.17253 2.4622 -98260.3 0 0 0.024583 1.14784e-17 -0.0153843 
113.111 0.264582 -3.17302 2.46269 -98242 0 0 0.024583 1.14784e-17 -0.0153843 
113.161 0.264091 -3.17351 2.46318 -98224.1 0 0 0.024583 1.14784e-17 -0.0153843 
113.211 0.2636 -3.174 2.46367 -98206.5 0 0 0.024583 1.14784e-17 -0.0153843 
113.261 0.263109 -3.17449 2.46416 -98189.2 0 0 0.024583 1.14784e-17 -0.0153843 
113.311 0.262618 -3.17498 2.46465 -98172.2 0 0 0.024583 1.14784e-17 -0.0153843 
113.361 0.262127 -3.17547 2.46514 -98155.6 0 0 0.024583 1.14784e-17 -0.0153843 
113.411 0.261636 -3.17597 2.46564 -98139.3 0 0 0.024583 1.14784e-17 -0.0153843 
113.461 0.261146 -3.17646 2.46613 -98123.3 0 0 0.024583 1.14784e-17 -0.0153843 
113.511 0.260655 -3.17695 2.46662 -98107.6 0 0 0.024583 1.14784e-17 -0.0153843 
113.561 0.260165 -3.17744 2.46711 -98092.2 0 0 0.024583 1.14784e-17 -0.0153843 
113.611 0.259674 -3.17793 2.4676 -98077.1 0 0 0.024583 1.14784e-17 -0.0153843 
113.661 0.259184 -3.17842 2.46809 -98062.3 0 0 0.024583 1.14784e-17 -0.0153843 
113.711 0.258694 -3.17891 2.46858 -98047.7 0 0 0.024583 1.14784e-17 -0.0153843 
113.761 0.258203 -3.1794 2.46907 -98033.5 0 0 0.024583 1.14784e-17 -0.0153843 
113.811 0.257713 -3.17989 2.46956 -98019.5 0 0 0.024583 1.14784e-17 -0.0153843 
113.861 0.257223 -3.18038 2.47005 -98005.8 0 0 0.024583 1.14784e-17 -0.0153843 
113.911 0.256733 -3.18087 2.47054 -97992.3 0 0 0.024583 1.14784e-17 -0.0153843 
113.961 0.256243 -3.18136 2.47103 -97979.1 0 0 0.024583 1.14784e-17 -0.0153843 
114.011 0.255753 -3.18185 2.47152 -97966.1 0 0 0.024583 1.14784e-17 -0.0153843 
114.061 0.255264 -3.18234 2.47201 -97953.4 0 0 0.024583 1.14784e-17 -0.0153843 
114.111 0.254774 -3.18283 2.4725 -97941 0 0 0.024583 1.14784e-17 -0.0153843 
114.161 0.254284 -3.18332 2.47299 -97928.7 0 0 0.024583 1.14784e-17 -0.0153843 
114.211 0.253794 -3.18381 2.47348 -97916.7 0 0 0.024583 1.14784e-17 -0.0153843 
114.261 0.253305 -3.1843 2.47397 -97905 0 0 0.024583 1.14784e-17 -0.0153843 
114.311 0.252815 -3.18479 2.47446 -97893.4 0 0 0.024583 1.14784e-17 -0.0153843 
