#x: Electric field^1/2 (V^1/2 cm^-1/2)
#y: a-NPD hole mobility (cm^2 V^-1 s^-1)
#Data from: S. Naka et al., Synth. Met. 111-112 (2000) 331
#x y
184.584 0.000476152
226.506 0.000478644
265.134 0.000497148
293.398 0.00051359
323.546 0.00052482
348.043 0.000545151
372.069 0.000569364
394.681 0.000585017
415.879 0.000597838
434.253 0.000631252
455.453 0.000655718
474.768 0.000677437
494.553 0.000692289
528.002 0.000742968
552.971 0.000780203
573.227 0.000801662
588.305 0.000851109

