# empirical_tb eigenstates (tb)
# Index Particle EigenEnergy     Occupation  FermiLevel Temperature
      0      hl      -2.86219       0.995182             -3         300
      1      hl      -2.86219       0.995182             -3         300
      2      hl      -2.90361       0.976533             -3         300
      3      hl      -2.90361       0.976533             -3         300
      4      hl      -3.00787       0.424494             -3         300
      5      hl      -3.00787       0.424494             -3         300
      6      hl      -3.09885      0.0213799             -3         300
      7      hl      -3.09885      0.0213799             -3         300
      8      hl      -3.11143      0.0132507             -3         300
      9      hl      -3.11143      0.0132507             -3         300
     10      hl      -3.14851     0.00318996             -3         300
     11      hl      -3.14851     0.00318996             -3         300
     12      el     -0.143898        0.99619              0         300
     13      el     -0.143898        0.99619              0         300
     14      el      0.124234     0.00811764              0         300
     15      el      0.124234     0.00811764              0         300
     16      el      0.325755    3.36942e-06              0         300
     17      el      0.325755    3.36942e-06              0         300
