# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 ElPotential
# 5 ElField_x
# 6 ElField_y
# 7 ElField_z
# 8 Polarization_x
# 9 Polarization_y
# 10 Polarization_z
# x Ec Ev ElPotential ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z 
18.3702 -0.00916441 -3.44677 2.73644 -2.18157e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
18.8136 -0.00916441 -3.44677 2.73644 -1.75634e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
19.2556 -0.00916441 -3.44677 2.73644 -1.41123e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
19.6964 -0.00916441 -3.44677 2.73644 -1.14009e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
20.1358 -0.00916441 -3.44677 2.73644 -9.24393e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
20.5739 -0.00916441 -3.44677 2.73644 -7.51849e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
21.0107 -0.00916441 -3.44677 2.73644 -6.10095e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
21.4462 -0.00916441 -3.44677 2.73644 -4.86842e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
21.8804 -0.00916441 -3.44677 2.73644 -3.88242e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
22.3133 -0.00916441 -3.44677 2.73644 -3.08125e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
22.745 -0.00916441 -3.44677 2.73644 -2.46507e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
23.1753 -0.00916441 -3.44677 2.73644 -2.03371e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
23.6043 -0.00916441 -3.44677 2.73644 -1.6639e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
24.032 -0.00916441 -3.44677 2.73644 -1.29408e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
24.4585 -0.00916441 -3.44677 2.73644 -9.85992e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
24.8837 -0.00916441 -3.44677 2.73644 -6.7772e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
25.3076 -0.00916441 -3.44677 2.73644 -5.54817e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
25.7303 -0.00916441 -3.44677 2.73644 -5.54632e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
26.1517 -0.00916441 -3.44677 2.73644 -4.3136e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
26.5718 -0.00916441 -3.44677 2.73644 -3.69816e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
26.9907 -0.00916441 -3.44677 2.73644 -3.08088e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
27.4083 -0.00916441 -3.44677 2.73644 -2.46544e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
27.8247 -0.00916441 -3.44677 2.73644 -2.46544e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
28.2398 -0.00916441 -3.44677 2.73644 -1.84816e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
28.6537 -0.00916441 -3.44677 2.73644 -1.85e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
29.0663 -0.00916441 -3.44677 2.73644 -1.23088e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
29.4778 -0.00916441 -3.44677 2.73644 -6.17283e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
29.8879 -0.00916441 -3.44677 2.73644 -6.15438e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
30.2969 -0.00916441 -3.44677 2.73644 -6.17283e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
30.7046 -0.00916441 -3.44677 2.73644 -1.23272e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
31.1112 -0.00916441 -3.44677 2.73644 1.84555e-11 0 0 0.0136333 9.59717e-18 -0.0255956 
31.5165 -0.00916441 -3.44677 2.73644 6.15438e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
31.9205 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
32.3234 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
32.7251 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
33.1256 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
33.5249 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
33.9229 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
34.3198 -0.00916441 -3.44677 2.73644 6.17283e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
34.7156 -0.00916441 -3.44677 2.73644 6.15437e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
35.1101 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
35.5034 -0.00916441 -3.44677 2.73644 0 0 0 0.0136333 9.59717e-18 -0.0255956 
35.8956 -0.00916441 -3.44677 2.73644 6.17283e-09 0 0 0.0136333 9.59717e-18 -0.0255956 
36.2866 -0.00916441 -3.44677 2.73644 1.23272e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
36.6764 -0.00916441 -3.44677 2.73644 1.85e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
37.0651 -0.00916441 -3.44677 2.73644 1.84816e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
37.4526 -0.00916441 -3.44677 2.73644 2.46729e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
37.8389 -0.00916441 -3.44677 2.73644 3.69816e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
38.2241 -0.00916441 -3.44677 2.73644 3.08088e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
38.6081 -0.00916441 -3.44677 2.73644 2.46544e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
38.991 -0.00916441 -3.44677 2.73644 3.08272e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
39.3728 -0.00916441 -3.44677 2.73644 3.69816e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
39.7534 -0.00916441 -3.44677 2.73644 4.31545e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
40.1328 -0.00916441 -3.44677 2.73644 5.54817e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
40.5112 -0.00916441 -3.44677 2.73644 7.39817e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
40.8884 -0.00916441 -3.44677 2.73644 9.24633e-08 0 0 0.0136333 9.59717e-18 -0.0255956 
41.2644 -0.00916441 -3.44677 2.73644 1.0479e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
41.6394 -0.00916441 -3.44677 2.73644 1.17118e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
42.0132 -0.00916441 -3.44677 2.73644 1.35618e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
42.3859 -0.00916441 -3.44677 2.73644 1.60272e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
42.7575 -0.00916441 -3.44677 2.73644 1.91099e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
43.128 -0.00916441 -3.44677 2.73644 2.40427e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
43.4973 -0.00916441 -3.44677 2.73644 2.89717e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
43.8656 -0.00916441 -3.44677 2.73644 3.39044e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
44.2328 -0.00916441 -3.44677 2.73644 4.06853e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
44.5989 -0.00916441 -3.44677 2.73644 4.93162e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
44.9638 -0.00916441 -3.44677 2.73644 5.97953e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
45.3277 -0.00916441 -3.44677 2.73644 7.1507e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
45.6905 -0.00916441 -3.44677 2.73644 8.56861e-07 0 0 0.0136333 9.59717e-18 -0.0255956 
46.0522 -0.00916441 -3.44677 2.73644 1.02946e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
46.4128 -0.00916441 -3.44677 2.73644 1.22671e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
46.7724 -0.00916441 -3.44677 2.73644 1.46097e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
47.1309 -0.00916441 -3.44677 2.73644 1.74453e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
47.4883 -0.00916441 -3.44677 2.73644 2.07123e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
47.8446 -0.00916441 -3.44677 2.73644 2.4596e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
48.1999 -0.00916441 -3.44677 2.73644 2.93426e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
48.5541 -0.00916441 -3.44677 2.73644 3.49522e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
48.9072 -0.00916441 -3.44677 2.73644 4.1548e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
49.2593 -0.00916441 -3.44677 2.73644 4.9562e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
49.6104 -0.00916441 -3.44677 2.73644 5.89314e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
49.9604 -0.00916441 -3.44677 2.73644 7.00278e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
50.3093 -0.00916441 -3.44677 2.73644 8.34044e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
50.6572 -0.00916441 -3.44677 2.73644 9.90618e-06 0 0 0.0136333 9.59717e-18 -0.0255956 
51.0041 -0.00916441 -3.44677 2.73644 1.17432e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
51.3499 -0.00916441 -3.44677 2.73644 1.39254e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
51.6947 -0.00916441 -3.44677 2.73644 1.65144e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
52.0384 -0.00916441 -3.44677 2.73644 1.95658e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
52.3812 -0.00916441 -3.44677 2.73644 2.31781e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
52.7229 -0.00916441 -3.44677 2.73644 2.74562e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
53.0636 -0.00916441 -3.44677 2.73644 3.24924e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
53.4032 -0.00916441 -3.44677 2.73644 3.84164e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
53.7419 -0.00916441 -3.44677 2.73644 4.54068e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
54.0795 -0.00916441 -3.44677 2.73644 5.36423e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
54.4161 -0.00916441 -3.44677 2.73644 6.33389e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
54.7518 -0.00916441 -3.44677 2.73644 7.47429e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
55.0864 -0.00916441 -3.44677 2.73644 8.81689e-05 0 0 0.0136333 9.59717e-18 -0.0255956 
55.42 -0.00916441 -3.44677 2.73644 0.000103968 0 0 0.0136333 9.59717e-18 -0.0255956 
55.7526 -0.00916441 -3.44677 2.73644 0.000122523 0 0 0.0136333 9.59717e-18 -0.0255956 
56.0843 -0.00916441 -3.44677 2.73644 0.000144314 0 0 0.0136333 9.59717e-18 -0.0255956 
56.4149 -0.00916441 -3.44677 2.73644 0.000169902 0 0 0.0136333 9.59717e-18 -0.0255956 
56.7445 -0.00916441 -3.44677 2.73644 0.000199947 0 0 0.0136333 9.59717e-18 -0.0255956 
57.0732 -0.00916441 -3.44677 2.73644 0.000235176 0 0 0.0136333 9.59717e-18 -0.0255956 
57.4009 -0.00916441 -3.44677 2.73644 0.000276459 0 0 0.0136333 9.59717e-18 -0.0255956 
57.7276 -0.00916441 -3.44677 2.73644 0.000324836 0 0 0.0136333 9.59717e-18 -0.0255956 
58.0533 -0.00916441 -3.44677 2.73644 0.000381511 0 0 0.0136333 9.59717e-18 -0.0255956 
58.378 -0.00916441 -3.44677 2.73644 0.000447864 0 0 0.0136333 9.59717e-18 -0.0255956 
58.7018 -0.00916441 -3.44677 2.73644 0.000525491 0 0 0.0136333 9.59717e-18 -0.0255956 
59.0246 -0.00916441 -3.44677 2.73644 0.00061628 0 0 0.0136333 9.59717e-18 -0.0255956 
59.3465 -0.00916441 -3.44677 2.73644 0.000722423 0 0 0.0136333 9.59717e-18 -0.0255956 
59.6673 -0.00916441 -3.44677 2.73644 0.000846449 0 0 0.0136333 9.59717e-18 -0.0255956 
59.9873 -0.00916441 -3.44677 2.73644 0.000991286 0 0 0.0136333 9.59717e-18 -0.0255956 
60.3062 -0.00916441 -3.44677 2.73644 0.00116035 0 0 0.0136333 9.59717e-18 -0.0255956 
60.6242 -0.00916441 -3.44677 2.73644 0.00135762 0 0 0.0136333 9.59717e-18 -0.0255956 
60.9413 -0.00916441 -3.44677 2.73644 0.00158769 0 0 0.0136333 9.59717e-18 -0.0255956 
61.2574 -0.00916441 -3.44677 2.73644 0.00185588 0 0 0.0136333 9.59717e-18 -0.0255956 
61.5726 -0.00916441 -3.44677 2.73644 0.00216835 0 0 0.0136333 9.59717e-18 -0.0255956 
61.8868 -0.00916441 -3.44677 2.73644 0.00253227 0 0 0.0136333 9.59717e-18 -0.0255956 
62.2001 -0.0091644 -3.44677 2.73644 0.00295591 0 0 0.0136333 9.59717e-18 -0.0255956 
62.5124 -0.0091644 -3.44677 2.73644 0.00344882 0 0 0.0136333 9.59717e-18 -0.0255956 
62.8239 -0.0091644 -3.44677 2.73644 0.00402207 0 0 0.0136333 9.59717e-18 -0.0255956 
63.1343 -0.0091644 -3.44677 2.73644 0.00468844 0 0 0.0136333 9.59717e-18 -0.0255956 
63.4439 -0.0091644 -3.44677 2.73644 0.00546275 0 0 0.0136333 9.59717e-18 -0.0255956 
63.7525 -0.0091644 -3.44677 2.73644 0.00636202 0 0 0.0136333 9.59717e-18 -0.0255956 
64.0602 -0.0091644 -3.44677 2.73644 0.00740595 0 0 0.0136333 9.59717e-18 -0.0255956 
64.367 -0.0091644 -3.44677 2.73644 0.00861727 0 0 0.0136333 9.59717e-18 -0.0255956 
64.6729 -0.0091644 -3.44677 2.73644 0.0100222 0 0 0.0136333 9.59717e-18 -0.0255956 
64.9778 -0.0091644 -3.44677 2.73644 0.0116509 0 0 0.0136333 9.59717e-18 -0.0255956 
65.2819 -0.0091644 -3.44677 2.73644 0.0135382 0 0 0.0136333 9.59717e-18 -0.0255956 
65.585 -0.0091644 -3.44677 2.73644 0.0157242 0 0 0.0136333 9.59717e-18 -0.0255956 
65.8872 -0.0091644 -3.44677 2.73644 0.0182549 0 0 0.0136333 9.59717e-18 -0.0255956 
66.1886 -0.0091644 -3.44677 2.73644 0.0211836 0 0 0.0136333 9.59717e-18 -0.0255956 
66.489 -0.0091644 -3.44677 2.73644 0.0245712 0 0 0.0136333 9.59717e-18 -0.0255956 
66.7885 -0.0091644 -3.44677 2.73644 0.0284879 0 0 0.0136333 9.59717e-18 -0.0255956 
67.0871 -0.0091644 -3.44677 2.73644 0.0330144 0 0 0.0136333 9.59717e-18 -0.0255956 
67.3849 -0.0091644 -3.44677 2.73644 0.0382433 0 0 0.0136333 9.59717e-18 -0.0255956 
67.6817 -0.0091644 -3.44677 2.73644 0.044281 0 0 0.0136333 9.59717e-18 -0.0255956 
67.9777 -0.0091644 -3.44677 2.73644 0.0512493 0 0 0.0136333 9.59717e-18 -0.0255956 
68.2728 -0.00916439 -3.44677 2.73644 0.0592884 0 0 0.0136333 9.59717e-18 -0.0255956 
68.5669 -0.00916439 -3.44677 2.73644 0.0685587 0 0 0.0136333 9.59717e-18 -0.0255956 
68.8603 -0.00916439 -3.44677 2.73644 0.0792441 0 0 0.0136333 9.59717e-18 -0.0255956 
69.1527 -0.00916439 -3.44677 2.73644 0.0915554 0 0 0.0136333 9.59717e-18 -0.0255956 
69.4443 -0.00916438 -3.44677 2.73644 0.105734 0 0 0.0136333 9.59717e-18 -0.0255956 
69.7349 -0.00916438 -3.44677 2.73644 0.122055 0 0 0.0136333 9.59717e-18 -0.0255956 
70.0248 -0.00916438 -3.44677 2.73644 0.140836 0 0 0.0136333 9.59717e-18 -0.0255956 
70.3137 -0.00916437 -3.44677 2.73644 0.162437 0 0 0.0136333 9.59717e-18 -0.0255956 
70.6018 -0.00916437 -3.44677 2.73644 0.187271 0 0 0.0136333 9.59717e-18 -0.0255956 
70.889 -0.00916436 -3.44677 2.73644 0.215811 0 0 0.0136333 9.59717e-18 -0.0255956 
71.1754 -0.00916436 -3.44677 2.73644 0.248595 0 0 0.0136333 9.59717e-18 -0.0255956 
71.4609 -0.00916435 -3.44677 2.73644 0.286237 0 0 0.0136333 9.59717e-18 -0.0255956 
71.7456 -0.00916434 -3.44677 2.73644 0.329442 0 0 0.0136333 9.59717e-18 -0.0255956 
72.0294 -0.00916433 -3.44677 2.73644 0.379008 0 0 0.0136333 9.59717e-18 -0.0255956 
72.3123 -0.00916432 -3.44677 2.73644 0.435849 0 0 0.0136333 9.59717e-18 -0.0255956 
72.5945 -0.0091643 -3.44677 2.73644 0.501006 0 0 0.0136333 9.59717e-18 -0.0255956 
72.8757 -0.00916429 -3.44677 2.73644 0.575665 0 0 0.0136333 9.59717e-18 -0.0255956 
73.1562 -0.00916427 -3.44677 2.73644 0.661174 0 0 0.0136333 9.59717e-18 -0.0255956 
73.4357 -0.00916425 -3.44677 2.73644 0.759072 0 0 0.0136333 9.59717e-18 -0.0255956 
73.7145 -0.00916423 -3.44677 2.73644 0.871105 0 0 0.0136333 9.59717e-18 -0.0255956 
73.9924 -0.0091642 -3.44677 2.73644 0.999263 0 0 0.0136333 9.59717e-18 -0.0255956 
74.2695 -0.00916417 -3.44677 2.73644 1.14581 0 0 0.0136333 9.59717e-18 -0.0255956 
74.5458 -0.00916414 -3.44677 2.73644 1.3133 0 0 0.0136333 9.59717e-18 -0.0255956 
74.8212 -0.0091641 -3.44677 2.73644 1.50467 0 0 0.0136333 9.59717e-18 -0.0255956 
75.0958 -0.00916406 -3.44677 2.73644 1.72323 0 0 0.0136333 9.59717e-18 -0.0255956 
75.3696 -0.00916401 -3.44677 2.73644 1.97273 0 0 0.0136333 9.59717e-18 -0.0255956 
75.6426 -0.00916395 -3.44677 2.73644 2.25744 0 0 0.0136333 9.59717e-18 -0.0255956 
75.9147 -0.00916388 -3.44677 2.73644 2.58221 0 0 0.0136333 9.59717e-18 -0.0255956 
76.1861 -0.00916381 -3.44677 2.73644 2.95252 0 0 0.0136333 9.59717e-18 -0.0255956 
76.4566 -0.00916372 -3.44677 2.73644 3.37458 0 0 0.0136333 9.59717e-18 -0.0255956 
76.7263 -0.00916363 -3.44677 2.73644 3.85543 0 0 0.0136333 9.59717e-18 -0.0255956 
76.9952 -0.00916352 -3.44677 2.73644 4.40305 0 0 0.0136333 9.59717e-18 -0.0255956 
77.2634 -0.00916339 -3.44677 2.73644 5.02646 0 0 0.0136333 9.59717e-18 -0.0255956 
77.5307 -0.00916325 -3.44677 2.73644 5.73586 0 0 0.0136333 9.59717e-18 -0.0255956 
77.7972 -0.00916308 -3.44676 2.73643 6.54281 0 0 0.0136333 9.59717e-18 -0.0255956 
78.0629 -0.0091629 -3.44676 2.73643 7.46036 0 0 0.0136333 9.59717e-18 -0.0255956 
78.3278 -0.00916269 -3.44676 2.73643 8.50324 0 0 0.0136333 9.59717e-18 -0.0255956 
78.5919 -0.00916245 -3.44676 2.73643 9.68813 0 0 0.0136333 9.59717e-18 -0.0255956 
78.8553 -0.00916218 -3.44676 2.73643 11.0338 0 0 0.0136333 9.59717e-18 -0.0255956 
79.1178 -0.00916187 -3.44676 2.73643 12.5616 0 0 0.0136333 9.59717e-18 -0.0255956 
79.3796 -0.00916152 -3.44676 2.73643 14.2953 0 0 0.0136333 9.59717e-18 -0.0255956 
79.6406 -0.00916112 -3.44676 2.73643 16.262 0 0 0.0136333 9.59717e-18 -0.0255956 
79.9008 -0.00916067 -3.44676 2.73643 18.4922 0 0 0.0136333 9.59717e-18 -0.0255956 
80.1602 -0.00916016 -3.44676 2.73643 21.0202 0 0 0.0136333 9.59717e-18 -0.0255956 
80.4189 -0.00915958 -3.44676 2.73643 23.8846 0 0 0.0136333 9.59717e-18 -0.0255956 
80.6767 -0.00915893 -3.44676 2.73643 27.129 0 0 0.0136333 9.59717e-18 -0.0255956 
80.9338 -0.00915819 -3.44676 2.73643 30.8025 0 0 0.0136333 9.59717e-18 -0.0255956 
81.1902 -0.00915735 -3.44676 2.73643 34.96 0 0 0.0136333 9.59717e-18 -0.0255956 
81.4457 -0.0091564 -3.44676 2.73643 39.6637 0 0 0.0136333 9.59717e-18 -0.0255956 
81.7005 -0.00915532 -3.44676 2.73643 44.9834 0 0 0.0136333 9.59717e-18 -0.0255956 
81.9546 -0.00915411 -3.44676 2.73643 50.9973 0 0 0.0136333 9.59717e-18 -0.0255956 
82.2079 -0.00915274 -3.44675 2.73642 57.7936 0 0 0.0136333 9.59717e-18 -0.0255956 
82.4604 -0.00915119 -3.44675 2.73642 65.4711 0 0 0.0136333 9.59717e-18 -0.0255956 
82.7122 -0.00914944 -3.44675 2.73642 74.141 0 0 0.0136333 9.59717e-18 -0.0255956 
82.9632 -0.00914746 -3.44675 2.73642 83.9278 0 0 0.0136333 9.59717e-18 -0.0255956 
83.2135 -0.00914523 -3.44675 2.73642 94.9712 0 0 0.0136333 9.59717e-18 -0.0255956 
83.463 -0.00914271 -3.44674 2.73641 107.428 0 0 0.0136333 9.59717e-18 -0.0255956 
83.7117 -0.00913988 -3.44674 2.73641 121.474 0 0 0.0136333 9.59717e-18 -0.0255956 
83.9598 -0.00913668 -3.44674 2.73641 137.307 0 0 0.0136333 9.59717e-18 -0.0255956 
84.2071 -0.00913308 -3.44673 2.7364 155.146 0 0 0.0136333 9.59717e-18 -0.0255956 
84.4536 -0.00912902 -3.44673 2.7364 175.238 0 0 0.0136333 9.59717e-18 -0.0255956 
84.6994 -0.00912445 -3.44673 2.7364 197.861 0 0 0.0136333 9.59717e-18 -0.0255956 
84.9445 -0.00911931 -3.44672 2.73639 223.324 0 0 0.0136333 9.59717e-18 -0.0255956 
85.1888 -0.00911352 -3.44672 2.73639 251.972 0 0 0.0136333 9.59717e-18 -0.0255956 
85.4325 -0.00910702 -3.44671 2.73638 284.193 0 0 0.0136333 9.59717e-18 -0.0255956 
85.6753 -0.0090997 -3.4467 2.73637 320.418 0 0 0.0136333 9.59717e-18 -0.0255956 
85.9175 -0.00909148 -3.44669 2.73636 361.132 0 0 0.0136333 9.59717e-18 -0.0255956 
86.1589 -0.00908224 -3.44668 2.73635 406.874 0 0 0.0136333 9.59717e-18 -0.0255956 
86.3997 -0.00907186 -3.44667 2.73634 458.247 0 0 0.0136333 9.59717e-18 -0.0255956 
