# This file was generated by TiberCAD (GraceIO.C)
# Stores 1D nodal data in format suitable for Grace
# x	state_number_0	state_number_1	state_number_2	state_number_3	state_number_4	state_number_5	state_number_6	state_number_7	state_number_8	state_number_9
0	-2.483247225	-2.483247167	-2.483247167	-2.483247167	-2.499119221	-2.499119221	3.883325673	3.883325766	3.883325767	3.883325766	
0.8750264348	-2.518077993	-2.51807841	-2.518477203	-2.518477219	-2.580028662	-2.580028692	3.966742863	3.966742982	3.970727643	3.970727658	
1.75005287	-2.599804334	-2.599804743	-2.600049759	-2.600049728	-2.819619562	-2.819619546	4.190424952	4.190425031	4.197867882	4.197867931	
2.625079304	-2.724853984	-2.724854348	-2.725046664	-2.72504674	-3.144586105	-3.144586168	4.479564803	4.479564808	4.489648847	4.489648845	
3.500105739	-2.88140953	-2.881409923	-2.881587587	-2.881587499	-3.476546722	-3.476546684	4.749288708	4.749288736	4.761004548	4.761004383	
4.375132174	-3.056172063	-3.056172402	-3.056354038	-3.056353951	-3.750327422	-3.750327336	4.934591368	4.934591207	4.94677582	4.946775577	
5.250158609	-3.236550983	-3.236551351	-3.236750896	-3.236750771	-3.932478049	-3.932478046	5.008366951	5.008367331	5.019956499	5.019956173	
6.125185044	-3.411657747	-3.411658148	-3.411891998	-3.411892134	-4.025767388	-4.025767213	4.978506347	4.978506794	4.988803255	4.988803687	
7.000211478	-3.572612843	-3.572613259	-3.57291007	-3.572910084	-4.052995695	-4.0529958	4.871134941	4.871135319	4.879817767	4.879818205	
7.875237913	-3.712451504	-3.712450937	-3.712874086	-3.712874254	-4.039545993	-4.039545679	4.718128947	4.718128854	4.725103023	4.72510344	
8.750264348	-3.825820175	-3.825820957	-3.826556264	-3.826556176	-4.006729175	-4.006729679	4.552646563	4.552646355	4.557903439	4.55790382	
9.625290783	-3.908048147	-3.908049617	-3.910071569	-3.910071983	-3.971444389	-3.971443662	4.406666037	4.406666375	4.410202293	4.410202638	
10.50031722	-3.938586329	-3.938588707	-3.943994419	-3.943993441	-3.962676923	-3.962676247	4.307273314	4.307273176	4.309073322	4.309073638	
11.37534365	-3.931937471	-3.931937484	-3.934700763	-3.934700763	-3.97924287	-3.979242869	4.272473576	4.272473576	4.27278622	4.27278622	
12.2409154	-3.702184856	-3.703934962	-3.798776877	-3.800468389	-4.144498171	-4.145456255	4.071484096	4.071747717	4.471904136	4.472254117	
13.10648715	-3.57045632	-3.574843541	-3.613544376	-3.617871658	-4.293458327	-4.293656767	3.969347425	3.96956404	4.576563996	4.576909103	
13.97205889	-3.431031624	-3.432521258	-3.557708442	-3.559144167	-4.41904832	-4.418996794	4.022001098	4.022172755	4.570676037	4.570969323	
14.83763064	-3.268832309	-3.269292928	-3.629869981	-3.630288372	-4.518928256	-4.518912815	4.229985347	4.23011457	4.501796517	4.502016617	
15.70320238	-3.137468892	-3.137670789	-3.744116464	-3.744290582	-4.591428273	-4.591427192	4.41950872	4.419651745	4.543920781	4.543834019	
16.56877413	-3.051589991	-3.051559836	-3.843816536	-3.843752275	-4.635367671	-4.635367798	4.359783144	4.359853743	4.855415855	4.855445373	
17.43434588	-3.021597015	-3.021597118	-3.882915663	-3.88291568	-4.65008514	-4.650085123	4.337971241	4.337971268	4.997303264	4.997303282	
18.30937231	-3.00548636	-3.005514128	-3.811875649	-3.816117964	-4.633179977	-4.633293972	4.365081251	4.366516462	4.999872545	5.003288967	
