# ASCII 1D datafile generated by TiberCAD
# x LatticeTemp ThermalFlux_x ThermalFlux_y ThermalFlux_z HeatSource ThermCond_x ThermCond_y ThermCond_z 
-21.8788 306.228 -45.5656 0 0 13254.4 1.5 1.5 1.5 
-21.622 306.229 -45.2231 0 0 13418.4 1.5 1.5 1.5 
-21.3677 306.23 -44.8798 0 0 13582.9 1.5 1.5 1.5 
-21.116 306.23 -44.5358 0 0 13747.8 1.5 1.5 1.5 
-20.8668 306.231 -44.1912 0 0 13913.2 1.5 1.5 1.5 
-20.62 306.232 -43.8458 0 0 14079 1.5 1.5 1.5 
-20.3757 306.233 -43.4998 0 0 14245.3 1.5 1.5 1.5 
-20.1338 306.233 -43.1532 0 0 14411.9 1.5 1.5 1.5 
-19.8943 306.234 -42.8061 0 0 14578.9 1.5 1.5 1.5 
-19.6572 306.235 -42.4584 0 0 14746.2 1.5 1.5 1.5 
-19.4224 306.235 -42.1102 0 0 14913.8 1.5 1.5 1.5 
-19.19 306.236 -41.7616 0 0 15081.8 1.5 1.5 1.5 
-18.9598 306.237 -41.4126 0 0 15250 1.5 1.5 1.5 
-18.732 306.237 -41.0632 0 0 15418.6 1.5 1.5 1.5 
-18.5064 306.238 -40.7135 0 0 15587.4 1.5 1.5 1.5 
-18.283 306.238 -40.3635 0 0 15756.4 1.5 1.5 1.5 
-18.0619 306.239 -40.0132 0 0 15925.6 1.5 1.5 1.5 
-17.843 306.24 -39.6627 0 0 16095.1 1.5 1.5 1.5 
-17.6262 306.24 -39.3119 0 0 16264.7 1.5 1.5 1.5 
-17.4115 306.241 -38.961 0 0 16434.5 1.5 1.5 1.5 
-17.1991 306.241 -38.61 0 0 16604.4 1.5 1.5 1.5 
-16.9887 306.242 -38.2589 0 0 16774.5 1.5 1.5 1.5 
-16.7804 306.242 -37.9077 0 0 16944.7 1.5 1.5 1.5 
-16.5741 306.243 -37.5565 0 0 17115 1.5 1.5 1.5 
-16.3699 306.243 -37.2053 0 0 17285.3 1.5 1.5 1.5 
-16.1678 306.244 -36.8541 0 0 17455.8 1.5 1.5 1.5 
-15.9676 306.244 -36.503 0 0 17626.2 1.5 1.5 1.5 
-15.7694 306.245 -36.152 0 0 17796.7 1.5 1.5 1.5 
-15.5732 306.245 -35.8011 0 0 17967.2 1.5 1.5 1.5 
-15.3789 306.246 -35.4504 0 0 18137.7 1.5 1.5 1.5 
-15.1866 306.246 -35.1 0 0 18308.2 1.5 1.5 1.5 
-14.9962 306.247 -34.7497 0 0 18478.7 1.5 1.5 1.5 
-14.8076 306.247 -34.3997 0 0 18649.1 1.5 1.5 1.5 
-14.6209 306.248 -34.05 0 0 18819.4 1.5 1.5 1.5 
-14.4361 306.248 -33.7006 0 0 18989.6 1.5 1.5 1.5 
-14.2531 306.248 -33.3515 0 0 19159.8 1.5 1.5 1.5 
-14.0719 306.249 -33.0029 0 0 19329.8 1.5 1.5 1.5 
-13.8926 306.249 -32.6546 0 0 19499.7 1.5 1.5 1.5 
-13.715 306.25 -32.3068 0 0 19669.4 1.5 1.5 1.5 
-13.5391 306.25 -31.9595 0 0 19839 1.5 1.5 1.5 
-13.365 306.25 -31.6126 0 0 20008.4 1.5 1.5 1.5 
-13.1927 306.251 -31.2663 0 0 20177.6 1.5 1.5 1.5 
-13.022 306.251 -30.9205 0 0 20346.7 1.5 1.5 1.5 
-12.853 306.251 -30.5753 0 0 20515.5 1.5 1.5 1.5 
-12.6857 306.252 -30.2307 0 0 20684 1.5 1.5 1.5 
-12.5201 306.252 -29.8867 0 0 20852.4 1.5 1.5 1.5 
-12.3561 306.252 -29.5433 0 0 21020.5 1.5 1.5 1.5 
-12.1938 306.253 -29.2007 0 0 21188.3 1.5 1.5 1.5 
-12.033 306.253 -28.8587 0 0 21355.8 1.5 1.5 1.5 
-11.8738 306.253 -28.5175 0 0 21523 1.5 1.5 1.5 
-11.7163 306.254 -28.177 0 0 21689.9 1.5 1.5 1.5 
-11.5602 306.254 -27.8373 0 0 21856.5 1.5 1.5 1.5 
-11.4058 306.254 -27.4984 0 0 22022.8 1.5 1.5 1.5 
-11.2528 306.254 -27.1604 0 0 22188.7 1.5 1.5 1.5 
-11.1014 306.255 -26.8231 0 0 22354.2 1.5 1.5 1.5 
-10.9515 306.255 -26.4868 0 0 22519.4 1.5 1.5 1.5 
-10.8031 306.255 -26.1513 0 0 22684.2 1.5 1.5 1.5 
-10.6561 306.256 -25.8167 0 0 22848.6 1.5 1.5 1.5 
-10.5106 306.256 -25.4831 0 0 23012.6 1.5 1.5 1.5 
-10.3665 306.256 -25.1504 0 0 23176.2 1.5 1.5 1.5 
-10.2239 306.256 -24.8186 0 0 23339.4 1.5 1.5 1.5 
-10.0827 306.257 -24.4879 0 0 23502.2 1.5 1.5 1.5 
-9.94287 306.257 -24.1582 0 0 23664.4 1.5 1.5 1.5 
-9.80443 306.257 -23.8295 0 0 23826.3 1.5 1.5 1.5 
-9.66738 306.257 -23.5018 0 0 23987.7 1.5 1.5 1.5 
-9.53168 306.257 -23.1752 0 0 24148.6 1.5 1.5 1.5 
-9.39732 306.258 -22.8497 0 0 24309 1.5 1.5 1.5 
-9.2643 306.258 -22.5253 0 0 24468.9 1.5 1.5 1.5 
-9.1326 306.258 -22.2019 0 0 24628.3 1.5 1.5 1.5 
-9.0022 306.258 -21.8798 0 0 24787.2 1.5 1.5 1.5 
-8.8731 306.258 -21.5587 0 0 24945.6 1.5 1.5 1.5 
-8.74528 306.259 -21.2389 0 0 25103.5 1.5 1.5 1.5 
-8.61872 306.259 -20.9202 0 0 25260.8 1.5 1.5 1.5 
-8.49343 306.259 -20.6027 0 0 25417.6 1.5 1.5 1.5 
-8.36937 306.259 -20.2864 0 0 25573.8 1.5 1.5 1.5 
-8.24654 306.259 -19.9713 0 0 25729.5 1.5 1.5 1.5 
-8.12493 306.259 -19.6575 0 0 25884.6 1.5 1.5 1.5 
-8.00453 306.26 -19.3449 0 0 26039.1 1.5 1.5 1.5 
-7.88532 306.26 -19.0336 0 0 26193 1.5 1.5 1.5 
-7.76729 306.26 -18.7235 0 0 26346.4 1.5 1.5 1.5 
-7.65044 306.26 -18.4148 0 0 26499.1 1.5 1.5 1.5 
-7.53474 306.26 -18.1073 0 0 26651.3 1.5 1.5 1.5 
-7.42019 306.26 -17.8012 0 0 26802.8 1.5 1.5 1.5 
-7.30678 306.26 -17.4963 0 0 26953.7 1.5 1.5 1.5 
-7.19449 306.261 -17.1928 0 0 27104.1 1.5 1.5 1.5 
-7.08331 306.261 -16.8907 0 0 27253.7 1.5 1.5 1.5 
-6.97324 306.261 -16.5898 0 0 27402.8 1.5 1.5 1.5 
-6.86426 306.261 -16.2904 0 0 27551.2 1.5 1.5 1.5 
-6.75636 306.261 -15.9923 0 0 27699 1.5 1.5 1.5 
-6.64953 306.261 -15.6956 0 0 27846.1 1.5 1.5 1.5 
-6.54376 306.261 -15.4003 0 0 27992.5 1.5 1.5 1.5 
-6.43904 306.261 -15.1064 0 0 28138.3 1.5 1.5 1.5 
-6.33535 306.261 -14.8139 0 0 28283.5 1.5 1.5 1.5 
-6.2327 306.262 -14.5228 0 0 28427.9 1.5 1.5 1.5 
-6.13106 306.262 -14.2332 0 0 28571.7 1.5 1.5 1.5 
-6.03043 306.262 -13.9449 0 0 28714.9 1.5 1.5 1.5 
-5.9308 306.262 -13.6581 0 0 28857.3 1.5 1.5 1.5 
-5.83216 306.262 -13.3728 0 0 28999.1 1.5 1.5 1.5 
-5.73449 306.262 -13.0889 0 0 29140.1 1.5 1.5 1.5 
-5.63779 306.262 -12.8064 0 0 29280.5 1.5 1.5 1.5 
-5.54206 306.262 -12.5254 0 0 29420.2 1.5 1.5 1.5 
-5.44727 306.262 -12.2459 0 0 29559.2 1.5 1.5 1.5 
-5.35342 306.262 -11.9678 0 0 29697.5 1.5 1.5 1.5 
-5.2605 306.262 -11.6913 0 0 29835 1.5 1.5 1.5 
-5.16851 306.262 -11.4162 0 0 29971.9 1.5 1.5 1.5 
-5.07742 306.263 -11.1425 0 0 30108.1 1.5 1.5 1.5 
-4.98724 306.263 -10.8704 0 0 30243.5 1.5 1.5 1.5 
-4.89796 306.263 -10.5998 0 0 30378.2 1.5 1.5 1.5 
-4.80956 306.263 -10.3306 0 0 30512.2 1.5 1.5 1.5 
-4.72203 306.263 -10.063 0 0 30645.5 1.5 1.5 1.5 
-4.63538 306.263 -9.79687 0 0 30778.1 1.5 1.5 1.5 
-4.54958 306.263 -9.53224 0 0 30910 1.5 1.5 1.5 
-4.46463 306.263 -9.26911 0 0 31041.1 1.5 1.5 1.5 
-4.38053 306.263 -9.0075 0 0 31171.5 1.5 1.5 1.5 
-4.29726 306.263 -8.7474 0 0 31301.1 1.5 1.5 1.5 
-4.21482 306.263 -8.48881 0 0 31430.1 1.5 1.5 1.5 
-4.13319 306.263 -8.23173 0 0 31558.3 1.5 1.5 1.5 
-4.05237 306.263 -7.97617 0 0 31685.8 1.5 1.5 1.5 
-3.97236 306.263 -7.72213 0 0 31812.5 1.5 1.5 1.5 
-3.89314 306.263 -7.46961 0 0 31938.5 1.5 1.5 1.5 
-3.8147 306.263 -7.2186 0 0 32063.8 1.5 1.5 1.5 
-3.73704 306.263 -6.96912 0 0 32188.3 1.5 1.5 1.5 
-3.66016 306.263 -6.72115 0 0 32312.1 1.5 1.5 1.5 
-3.58403 306.263 -6.4747 0 0 32435.2 1.5 1.5 1.5 
-3.50866 306.263 -6.22978 0 0 32557.5 1.5 1.5 1.5 
-3.43404 306.263 -5.98637 0 0 32679.1 1.5 1.5 1.5 
-3.36015 306.264 -5.74448 0 0 32799.9 1.5 1.5 1.5 
-3.287 306.264 -5.50411 0 0 32920.1 1.5 1.5 1.5 
-3.21458 306.264 -5.26525 0 0 33039.4 1.5 1.5 1.5 
-3.14287 306.264 -5.02791 0 0 33158.1 1.5 1.5 1.5 
-3.07188 306.264 -4.79208 0 0 33276 1.5 1.5 1.5 
-3.00159 306.264 -4.55777 0 0 33393.1 1.5 1.5 1.5 
-2.93199 306.264 -4.32496 0 0 33509.6 1.5 1.5 1.5 
-2.86309 306.264 -4.09367 0 0 33625.3 1.5 1.5 1.5 
-2.79487 306.264 -3.86388 0 0 33740.2 1.5 1.5 1.5 
-2.72732 306.264 -3.6356 0 0 33854.4 1.5 1.5 1.5 
-2.66045 306.264 -3.40882 0 0 33967.9 1.5 1.5 1.5 
-2.59424 306.264 -3.18354 0 0 34080.7 1.5 1.5 1.5 
-2.52868 306.264 -2.95975 0 0 34192.7 1.5 1.5 1.5 
-2.46378 306.264 -2.73747 0 0 34304 1.5 1.5 1.5 
-2.39952 306.264 -2.51667 0 0 34414.5 1.5 1.5 1.5 
-2.33589 306.264 -2.29736 0 0 34524.4 1.5 1.5 1.5 
-2.2729 306.264 -2.07954 0 0 34633.5 1.5 1.5 1.5 
-2.21053 306.264 -1.8632 0 0 34741.9 1.5 1.5 1.5 
-2.14878 306.264 -1.64833 0 0 34849.5 1.5 1.5 1.5 
-2.08765 306.264 -1.43494 0 0 34956.5 1.5 1.5 1.5 
-2.02712 306.264 -1.22303 0 0 35062.7 1.5 1.5 1.5 
-1.96719 306.264 -1.01258 0 0 35168.1 1.5 1.5 1.5 
-1.90785 306.264 -0.803591 0 0 35272.9 1.5 1.5 1.5 
-1.8491 306.264 -0.596064 0 0 35377 1.5 1.5 1.5 
-1.79094 306.264 -0.389991 0 0 35480.3 1.5 1.5 1.5 
-1.73335 306.264 -0.185369 0 0 35582.9 1.5 1.5 1.5 
-1.67633 306.264 0.0178067 0 0 35684.8 1.5 1.5 1.5 
-1.61988 306.264 0.219541 0 0 35786.1 1.5 1.5 1.5 
-1.56399 306.264 0.419839 0 0 35886.6 1.5 1.5 1.5 
-1.50865 306.264 0.618705 0 0 35986.3 1.5 1.5 1.5 
-1.45386 306.264 0.816143 0 0 36085.4 1.5 1.5 1.5 
-1.39962 306.264 1.01216 0 0 36183.8 1.5 1.5 1.5 
-1.34591 306.264 1.20676 0 0 36281.5 1.5 1.5 1.5 
-1.29273 306.264 1.39994 0 0 36378.5 1.5 1.5 1.5 
-1.24009 306.264 1.59172 0 0 36474.8 1.5 1.5 1.5 
-1.18796 306.264 1.7821 0 0 36570.4 1.5 1.5 1.5 
-1.13635 306.264 1.97108 0 0 36665.3 1.5 1.5 1.5 
-1.08526 306.264 2.15867 0 0 36759.5 1.5 1.5 1.5 
-1.03467 306.264 2.34488 0 0 36853.1 1.5 1.5 1.5 
-0.984577 306.264 2.5297 0 0 36946 1.5 1.5 1.5 
-0.934986 306.264 2.71315 0 0 37038.1 1.5 1.5 1.5 
-0.885886 306.264 2.89524 0 0 37129.6 1.5 1.5 1.5 
-0.837273 306.264 3.07596 0 0 37220.5 1.5 1.5 1.5 
-0.789142 306.264 3.25532 0 0 37310.6 1.5 1.5 1.5 
-0.741489 306.264 3.43333 0 0 37400.1 1.5 1.5 1.5 
-0.694308 306.264 3.61 0 0 37489 1.5 1.5 1.5 
-0.647595 306.264 3.78533 0 0 37577.1 1.5 1.5 1.5 
-0.601346 306.264 3.95933 0 0 37664.6 1.5 1.5 1.5 
-0.555555 306.264 4.132 0 0 37751.5 1.5 1.5 1.5 
-0.510218 306.264 4.30335 0 0 37837.7 1.5 1.5 1.5 
-0.46533 306.264 4.47339 0 0 37923.2 1.5 1.5 1.5 
-0.420888 306.264 4.64212 0 0 38008.1 1.5 1.5 1.5 
-0.376887 306.264 4.80955 0 0 38092.4 1.5 1.5 1.5 
-0.333322 306.264 4.97568 0 0 38176 1.5 1.5 1.5 
-0.290189 306.264 5.14053 0 0 38258.9 1.5 1.5 1.5 
-0.247484 306.264 5.30409 0 0 38341.2 1.5 1.5 1.5 
-0.205202 306.264 5.46638 0 0 38422.9 1.5 1.5 1.5 
-0.163339 306.264 5.6274 0 0 38504 1.5 1.5 1.5 
-0.121892 306.264 5.78716 0 0 38584.4 1.5 1.5 1.5 
-0.0808559 306.264 5.94586 0 0 38659.9 1.5 1.5 1.5 
-0.0402268 306.264 6.13581 0 0 38882.6 1.5 1.5 1.5 
0 306.263 6.24661 0 0 167540 1.5 1.5 1.5 
0 306.263 6.85301 0 0 168849 1.5 1.5 1.5 
0.0402268 306.263 7.14811 0 0 123378 1.5 1.5 1.5 
0.0808559 306.263 7.69439 0 0 122749 1.5 1.5 1.5 
0.121892 306.263 8.19719 0 0 122029 1.5 1.5 1.5 
0.163339 306.263 8.70143 0 0 121289 1.5 1.5 1.5 
0.205202 306.263 9.20761 0 0 120545 1.5 1.5 1.5 
0.247484 306.263 9.71571 0 0 119797 1.5 1.5 1.5 
0.290189 306.263 10.2257 0 0 119047 1.5 1.5 1.5 
0.333322 306.263 10.7376 0 0 118293 1.5 1.5 1.5 
0.376887 306.263 11.2512 0 0 117535 1.5 1.5 1.5 
0.420888 306.263 11.7667 0 0 116774 1.5 1.5 1.5 
0.46533 306.263 12.284 0 0 116010 1.5 1.5 1.5 
0.510218 306.263 12.803 0 0 115243 1.5 1.5 1.5 
0.555555 306.263 13.3237 0 0 114473 1.5 1.5 1.5 
0.601346 306.263 13.8461 0 0 113699 1.5 1.5 1.5 
0.647595 306.263 14.3702 0 0 112922 1.5 1.5 1.5 
0.694308 306.263 14.8959 0 0 112142 1.5 1.5 1.5 
0.741489 306.263 15.4231 0 0 111360 1.5 1.5 1.5 
0.789142 306.263 15.9519 0 0 110574 1.5 1.5 1.5 
0.837273 306.263 16.4822 0 0 109785 1.5 1.5 1.5 
0.885886 306.263 17.014 0 0 108993 1.5 1.5 1.5 
0.934986 306.263 17.5471 0 0 108199 1.5 1.5 1.5 
0.984577 306.263 18.0817 0 0 107401 1.5 1.5 1.5 
1.03467 306.263 18.6177 0 0 106601 1.5 1.5 1.5 
1.08526 306.263 19.1549 0 0 105799 1.5 1.5 1.5 
1.13635 306.262 19.6935 0 0 104993 1.5 1.5 1.5 
1.18796 306.262 20.2332 0 0 104185 1.5 1.5 1.5 
1.24009 306.262 20.7742 0 0 103375 1.5 1.5 1.5 
1.29273 306.262 21.3163 0 0 102562 1.5 1.5 1.5 
1.34591 306.262 21.8595 0 0 101747 1.5 1.5 1.5 
1.39962 306.262 22.4037 0 0 100929 1.5 1.5 1.5 
1.45386 306.262 22.949 0 0 100109 1.5 1.5 1.5 
1.50865 306.262 23.4952 0 0 99286.8 1.5 1.5 1.5 
1.56399 306.262 24.0423 0 0 98462.5 1.5 1.5 1.5 
1.61988 306.262 24.5903 0 0 97636.2 1.5 1.5 1.5 
1.67633 306.262 25.1392 0 0 96807.8 1.5 1.5 1.5 
1.73335 306.262 25.6888 0 0 95977.5 1.5 1.5 1.5 
1.79094 306.261 26.2391 0 0 95145.3 1.5 1.5 1.5 
1.8491 306.261 26.79 0 0 94311.3 1.5 1.5 1.5 
1.90785 306.261 27.3416 0 0 93475.6 1.5 1.5 1.5 
1.96719 306.261 27.8938 0 0 92638.2 1.5 1.5 1.5 
2.02712 306.261 28.4464 0 0 91799.3 1.5 1.5 1.5 
2.08765 306.261 28.9996 0 0 90958.9 1.5 1.5 1.5 
2.14878 306.261 29.5531 0 0 90117.1 1.5 1.5 1.5 
2.21053 306.261 30.1069 0 0 89274 1.5 1.5 1.5 
2.2729 306.261 30.6611 0 0 88429.6 1.5 1.5 1.5 
2.33589 306.26 31.2154 0 0 87584.1 1.5 1.5 1.5 
2.39952 306.26 31.77 0 0 86737.5 1.5 1.5 1.5 
2.46378 306.26 32.3246 0 0 85890 1.5 1.5 1.5 
2.52868 306.26 32.8793 0 0 85041.5 1.5 1.5 1.5 
2.59424 306.26 33.434 0 0 84192.2 1.5 1.5 1.5 
2.66045 306.26 33.9886 0 0 83342.3 1.5 1.5 1.5 
2.72732 306.26 34.5431 0 0 82491.7 1.5 1.5 1.5 
2.79487 306.259 35.0974 0 0 81640.5 1.5 1.5 1.5 
2.86309 306.259 35.6514 0 0 80789 1.5 1.5 1.5 
2.93199 306.259 36.2051 0 0 79937.1 1.5 1.5 1.5 
3.00159 306.259 36.7585 0 0 79085 1.5 1.5 1.5 
3.07188 306.259 37.3114 0 0 78232.8 1.5 1.5 1.5 
3.14287 306.259 37.8637 0 0 77380.5 1.5 1.5 1.5 
3.21458 306.258 38.4155 0 0 76528.3 1.5 1.5 1.5 
3.287 306.258 38.9667 0 0 75676.3 1.5 1.5 1.5 
3.36015 306.258 39.5171 0 0 74824.5 1.5 1.5 1.5 
3.43404 306.258 40.0668 0 0 73973.2 1.5 1.5 1.5 
3.50866 306.258 40.6156 0 0 73122.3 1.5 1.5 1.5 
3.58403 306.257 41.1635 0 0 72272 1.5 1.5 1.5 
3.66016 306.257 41.7104 0 0 71422.4 1.5 1.5 1.5 
3.73704 306.257 42.2563 0 0 70573.7 1.5 1.5 1.5 
3.8147 306.257 42.8011 0 0 69725.9 1.5 1.5 1.5 
3.89314 306.257 43.3446 0 0 68879.1 1.5 1.5 1.5 
3.97236 306.256 43.8869 0 0 68033.5 1.5 1.5 1.5 
4.05237 306.256 44.4279 0 0 67189.1 1.5 1.5 1.5 
4.13319 306.256 44.9675 0 0 66346.1 1.5 1.5 1.5 
4.21482 306.256 45.5056 0 0 65504.7 1.5 1.5 1.5 
4.29726 306.255 46.0421 0 0 64664.8 1.5 1.5 1.5 
4.38053 306.255 46.5771 0 0 63826.7 1.5 1.5 1.5 
4.46463 306.255 47.1103 0 0 62990.4 1.5 1.5 1.5 
4.54958 306.255 47.6419 0 0 62156.1 1.5 1.5 1.5 
4.63538 306.254 48.1715 0 0 61323.8 1.5 1.5 1.5 
4.72203 306.254 48.6993 0 0 60493.8 1.5 1.5 1.5 
4.80956 306.254 49.2251 0 0 59666.1 1.5 1.5 1.5 
4.89796 306.253 49.7489 0 0 58840.8 1.5 1.5 1.5 
4.98724 306.253 50.2706 0 0 58018.1 1.5 1.5 1.5 
5.07742 306.253 50.7901 0 0 57198.1 1.5 1.5 1.5 
5.16851 306.253 51.3073 0 0 56380.9 1.5 1.5 1.5 
5.2605 306.252 51.8222 0 0 55566.6 1.5 1.5 1.5 
5.35342 306.252 52.3348 0 0 54755.4 1.5 1.5 1.5 
5.44727 306.252 52.8448 0 0 53947.3 1.5 1.5 1.5 
5.54206 306.251 53.3523 0 0 53142.5 1.5 1.5 1.5 
5.63779 306.251 53.8573 0 0 52341.2 1.5 1.5 1.5 
5.73449 306.251 54.3595 0 0 51543.3 1.5 1.5 1.5 
5.83216 306.25 54.859 0 0 50749.1 1.5 1.5 1.5 
5.9308 306.25 55.3557 0 0 49958.7 1.5 1.5 1.5 
6.03043 306.249 55.8495 0 0 49172.2 1.5 1.5 1.5 
6.13106 306.249 56.3403 0 0 48389.7 1.5 1.5 1.5 
6.2327 306.249 56.8282 0 0 47611.4 1.5 1.5 1.5 
6.33535 306.248 57.3129 0 0 46837.3 1.5 1.5 1.5 
6.43904 306.248 57.7945 0 0 46067.5 1.5 1.5 1.5 
6.54376 306.247 58.2729 0 0 45302.3 1.5 1.5 1.5 
6.64953 306.247 58.7481 0 0 44541.6 1.5 1.5 1.5 
6.75636 306.247 59.2198 0 0 43785.7 1.5 1.5 1.5 
6.86426 306.246 59.6882 0 0 43034.6 1.5 1.5 1.5 
6.97324 306.246 60.1531 0 0 42288.5 1.5 1.5 1.5 
7.08331 306.245 60.6145 0 0 41547.4 1.5 1.5 1.5 
7.19449 306.245 61.0723 0 0 40811.5 1.5 1.5 1.5 
7.30678 306.244 61.5264 0 0 40080.9 1.5 1.5 1.5 
7.42019 306.244 61.9769 0 0 39355.6 1.5 1.5 1.5 
7.53474 306.243 62.4235 0 0 38635.9 1.5 1.5 1.5 
7.65044 306.243 62.8664 0 0 37921.7 1.5 1.5 1.5 
7.76729 306.243 63.3054 0 0 37213.3 1.5 1.5 1.5 
7.88532 306.242 63.7404 0 0 36510.7 1.5 1.5 1.5 
8.00453 306.241 64.1715 0 0 35814 1.5 1.5 1.5 
8.12493 306.241 64.5985 0 0 35123.3 1.5 1.5 1.5 
8.24654 306.24 65.0214 0 0 34438.7 1.5 1.5 1.5 
8.36937 306.24 65.4402 0 0 33760.4 1.5 1.5 1.5 
8.49343 306.239 65.8549 0 0 33088.3 1.5 1.5 1.5 
8.61872 306.239 66.2653 0 0 32422.6 1.5 1.5 1.5 
8.74528 306.238 66.6714 0 0 31763.4 1.5 1.5 1.5 
8.8731 306.238 67.0732 0 0 31110.7 1.5 1.5 1.5 
9.0022 306.237 67.4707 0 0 30464.7 1.5 1.5 1.5 
9.1326 306.237 67.8637 0 0 29825.5 1.5 1.5 1.5 
9.2643 306.236 68.2523 0 0 29193 1.5 1.5 1.5 
9.39732 306.235 68.6365 0 0 28567.4 1.5 1.5 1.5 
9.53168 306.235 69.0161 0 0 27948.8 1.5 1.5 1.5 
9.66738 306.234 69.3912 0 0 27337.3 1.5 1.5 1.5 
9.80443 306.233 69.7617 0 0 26732.8 1.5 1.5 1.5 
9.94287 306.233 70.1276 0 0 26135.5 1.5 1.5 1.5 
10.0827 306.232 70.4889 0 0 25545.4 1.5 1.5 1.5 
10.2239 306.231 70.8455 0 0 24962.6 1.5 1.5 1.5 
10.3665 306.231 71.1974 0 0 24387.2 1.5 1.5 1.5 
10.5106 306.23 71.5446 0 0 23819.2 1.5 1.5 1.5 
10.6561 306.229 71.8871 0 0 23258.6 1.5 1.5 1.5 
10.8031 306.229 72.2248 0 0 22705.5 1.5 1.5 1.5 
10.9515 306.228 72.5578 0 0 22160 1.5 1.5 1.5 
11.1014 306.227 72.886 0 0 21622 1.5 1.5 1.5 
11.2528 306.227 73.2093 0 0 21091.7 1.5 1.5 1.5 
11.4058 306.226 73.5279 0 0 20569.1 1.5 1.5 1.5 
11.5602 306.225 73.8416 0 0 20054.1 1.5 1.5 1.5 
11.7163 306.224 74.1505 0 0 19546.9 1.5 1.5 1.5 
11.8738 306.223 74.4546 0 0 19047.4 1.5 1.5 1.5 
12.033 306.223 74.7538 0 0 18555.7 1.5 1.5 1.5 
12.1938 306.222 75.0482 0 0 18071.8 1.5 1.5 1.5 
12.3561 306.221 75.3377 0 0 17595.7 1.5 1.5 1.5 
12.5201 306.22 75.6224 0 0 17127.4 1.5 1.5 1.5 
12.6857 306.219 75.9023 0 0 16666.9 1.5 1.5 1.5 
12.853 306.219 76.1773 0 0 16214.3 1.5 1.5 1.5 
13.022 306.218 76.4475 0 0 15769.5 1.5 1.5 1.5 
13.1927 306.217 76.7128 0 0 15332.5 1.5 1.5 1.5 
13.365 306.216 76.9734 0 0 14903.3 1.5 1.5 1.5 
13.5391 306.215 77.2292 0 0 14482 1.5 1.5 1.5 
13.715 306.214 77.4802 0 0 14068.4 1.5 1.5 1.5 
13.8926 306.213 77.7264 0 0 13662.7 1.5 1.5 1.5 
14.0719 306.212 77.9679 0 0 13264.7 1.5 1.5 1.5 
14.2531 306.211 78.2047 0 0 12874.4 1.5 1.5 1.5 
14.4361 306.21 78.4368 0 0 12491.9 1.5 1.5 1.5 
14.6209 306.209 78.6642 0 0 12117 1.5 1.5 1.5 
14.8076 306.208 78.8869 0 0 11749.9 1.5 1.5 1.5 
14.9962 306.207 79.105 0 0 11390.3 1.5 1.5 1.5 
15.1866 306.206 79.3186 0 0 11038.3 1.5 1.5 1.5 
15.3789 306.205 79.5276 0 0 10693.8 1.5 1.5 1.5 
15.5732 306.204 79.732 0 0 10356.9 1.5 1.5 1.5 
15.7694 306.203 79.932 0 0 10027.3 1.5 1.5 1.5 
15.9676 306.202 80.1275 0 0 9705.2 1.5 1.5 1.5 
16.1678 306.201 80.3186 0 0 9390.41 1.5 1.5 1.5 
16.3699 306.2 80.5053 0 0 9082.89 1.5 1.5 1.5 
16.5741 306.199 80.6877 0 0 8782.6 1.5 1.5 1.5 
16.7804 306.198 80.8658 0 0 8489.46 1.5 1.5 1.5 
16.9887 306.197 81.0396 0 0 8203.42 1.5 1.5 1.5 
17.1991 306.196 81.2093 0 0 7924.4 1.5 1.5 1.5 
17.4115 306.195 81.3748 0 0 7652.33 1.5 1.5 1.5 
17.6262 306.193 81.5362 0 0 7387.14 1.5 1.5 1.5 
17.843 306.192 81.6935 0 0 7128.75 1.5 1.5 1.5 
18.0619 306.191 81.8468 0 0 6877.09 1.5 1.5 1.5 
18.283 306.19 81.9962 0 0 6632.08 1.5 1.5 1.5 
18.5064 306.189 82.1416 0 0 6393.63 1.5 1.5 1.5 
18.732 306.187 82.2832 0 0 6161.66 1.5 1.5 1.5 
18.9598 306.186 82.421 0 0 5936.09 1.5 1.5 1.5 
19.19 306.185 82.5551 0 0 5716.82 1.5 1.5 1.5 
19.4224 306.184 82.6855 0 0 5503.77 1.5 1.5 1.5 
19.6572 306.182 82.8123 0 0 5296.84 1.5 1.5 1.5 
19.8943 306.181 82.9355 0 0 5095.94 1.5 1.5 1.5 
20.1338 306.18 83.0552 0 0 4900.98 1.5 1.5 1.5 
20.3757 306.178 83.1715 0 0 4711.86 1.5 1.5 1.5 
20.62 306.177 83.2843 0 0 4528.48 1.5 1.5 1.5 
20.8668 306.176 83.3939 0 0 4350.76 1.5 1.5 1.5 
21.116 306.174 83.5002 0 0 4178.57 1.5 1.5 1.5 
21.3677 306.173 83.6032 0 0 4011.84 1.5 1.5 1.5 
21.622 306.171 83.7032 0 0 3850.45 1.5 1.5 1.5 
21.8788 306.17 83.8001 0 0 3694.3 1.5 1.5 1.5 
22.1382 306.168 83.8939 0 0 3543.3 1.5 1.5 1.5 
22.4001 306.167 83.9848 0 0 3397.33 1.5 1.5 1.5 
22.6647 306.165 84.0728 0 0 3256.3 1.5 1.5 1.5 
22.932 306.164 84.158 0 0 3120.1 1.5 1.5 1.5 
23.2019 306.162 84.2405 0 0 2988.62 1.5 1.5 1.5 
23.4745 306.161 84.3202 0 0 2861.77 1.5 1.5 1.5 
