# efaschroedinger eigenstates (efa)
# Index Particle EigenEnergy     Occupation  FermiLevel Temperature
      0      hl     -0.275779    2.32872e-05              0         300
      1      hl     -0.275817    2.32529e-05              0         300
      2      hl     -0.392266    2.57171e-07              0         300
      3      hl     -0.392266     2.5717e-07              0         300
      4      hl     -0.686917    2.88618e-12              0         300
      5      hl     -0.687224    2.85206e-12              0         300
      6      hl     -0.753586    2.18939e-13              0         300
      7      hl     -0.753593    2.18882e-13              0         300
      8      hl     -0.843009    6.88782e-15              0         300
      9      hl     -0.843332     6.8025e-15              0         300
     10      hl     -0.952996    9.78124e-17              0         300
     11      el     -0.101182       0.980428              0         300
     12      el     -0.101182       0.980428              0         300
     13      el      0.733079    4.83973e-13              0         300
     14      el      0.733869     4.6941e-13              0         300
     15      el      0.881734    1.54004e-15              0         300
     16      el      0.883001     1.4664e-15              0         300
     17      el       1.77535    1.49805e-30              0         300
     18      el       1.77748    1.37956e-30              0         300
     19      el       1.78076    1.21522e-30              0         300
     20      el        1.7877    9.28852e-31              0         300
     21      el       2.66033    2.03436e-45              0         300
