# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# 12 ProbabilityDensity_10
# 13 ProbabilityDensity_11
# 14 ProbabilityDensity_12
# 15 ProbabilityDensity_13
# 16 ProbabilityDensity_14
# 17 ProbabilityDensity_15
# 18 ProbabilityDensity_16
# 19 ProbabilityDensity_17
# 20 ProbabilityDensity_18
# 21 ProbabilityDensity_19
# 22 ProbabilityDensity_20
# 23 ProbabilityDensity_21
# 24 eDensity
# 25 hDensity
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 ProbabilityDensity_17 ProbabilityDensity_18 ProbabilityDensity_19 ProbabilityDensity_20 ProbabilityDensity_21 eDensity hDensity 
1.2 4.06315e+06 4.10935e+06 2.79312e+06 2.78202e+06 85837 84541 2.67452e+06 2.65191e+06 3.15865e+06 3.09701e+06 539353 1.52523e+06 1.52836e+06 1.79158e+06 1.76542e+06 2.39761e+06 2.43006e+06 1.62161e+06 1.55107e+06 2.86019e+06 2.70224e+06 2.46148e+06 1.61369e+18 4.98689e+13 
1.2 4.06315e+06 4.10935e+06 2.79312e+06 2.78202e+06 85837 84541 2.67452e+06 2.65191e+06 3.15865e+06 3.09701e+06 539353 1.52523e+06 1.52836e+06 1.79158e+06 1.76542e+06 2.39761e+06 2.43006e+06 1.62161e+06 1.55107e+06 2.86019e+06 2.70224e+06 2.46148e+06 1.61369e+18 4.98689e+13 
1.2987 2.84661e+06 2.86655e+06 2.48367e+06 2.47837e+06 5608.7 5461.33 3.12383e+06 3.12592e+06 2.52064e+06 2.4664e+06 575576 2.08156e+06 2.08625e+06 2.12696e+06 2.11409e+06 2.41753e+06 2.43768e+06 1.45794e+06 1.63291e+06 2.473e+06 2.58828e+06 1.46158e+06 2.20251e+18 3.5006e+13 
1.39741 1.99645e+06 2.00067e+06 2.26284e+06 2.25334e+06 20657.6 20661.6 3.51451e+06 3.54187e+06 1.93108e+06 1.90163e+06 648506 2.20414e+06 2.20529e+06 2.29466e+06 2.29591e+06 2.34625e+06 2.33188e+06 1.43336e+06 1.76233e+06 2.36457e+06 2.60366e+06 1.20647e+06 2.33019e+18 2.46326e+13 
1.49611 1.40203e+06 1.40154e+06 2.09115e+06 2.08185e+06 130408 129677 3.82999e+06 3.85126e+06 1.47401e+06 1.46699e+06 757413 2.26904e+06 2.27289e+06 2.45124e+06 2.45691e+06 2.20161e+06 2.18766e+06 1.5391e+06 1.92752e+06 2.2308e+06 2.46486e+06 1.26258e+06 2.40021e+18 1.7413e+13 
1.59482 986259 987119 1.95542e+06 1.94842e+06 330998 329285 4.04373e+06 4.07699e+06 1.16606e+06 1.15402e+06 911739 2.32672e+06 2.33249e+06 2.57187e+06 2.60189e+06 2.04329e+06 2.02789e+06 1.73543e+06 2.08439e+06 2.02052e+06 2.18552e+06 1.58044e+06 2.46219e+18 1.23872e+13 
1.69352 695326 700434 1.84749e+06 1.84277e+06 615386 613496 4.14e+06 4.19667e+06 962171 945980 1.11501e+06 2.3863e+06 2.38837e+06 2.67785e+06 2.72102e+06 1.88441e+06 1.87212e+06 1.97983e+06 2.18917e+06 1.80386e+06 1.92215e+06 1.93996e+06 2.52321e+18 8.88672e+12 
1.79223 491671 502258 1.7573e+06 1.75786e+06 973987 973330 4.11379e+06 4.1719e+06 852260 825980 1.37624e+06 2.4473e+06 2.44083e+06 2.79012e+06 2.80312e+06 1.74179e+06 1.73832e+06 2.20883e+06 2.20523e+06 1.71942e+06 1.7108e+06 2.1869e+06 2.58317e+18 6.44793e+12 
1.89093 349063 359815 1.6877e+06 1.68875e+06 1.39563e+06 1.39711e+06 3.97348e+06 4.01441e+06 805660 776986 1.66504e+06 2.50401e+06 2.48972e+06 2.83815e+06 2.83892e+06 1.65002e+06 1.64062e+06 2.28367e+06 2.13041e+06 1.75715e+06 1.63223e+06 2.13679e+06 2.63898e+18 4.71604e+12 
1.98964 249180 255135 1.6432e+06 1.63203e+06 1.86838e+06 1.87081e+06 3.73095e+06 3.75765e+06 809382 785547 1.98304e+06 2.55171e+06 2.53487e+06 2.84418e+06 2.82793e+06 1.59694e+06 1.59053e+06 2.24358e+06 1.98574e+06 1.87773e+06 1.69784e+06 1.81155e+06 2.68804e+18 3.47305e+12 
