# empirical_tb eigenstates (tb)
# Index Particle EigenEnergy     Occupation  FermiLevel Temperature
      0      hl     -0.206232    0.000343011              0         300
      1      hl     -0.206232    0.000343011              0         300
      2      hl     -0.349999    1.31913e-06              0         300
      3      hl     -0.349999    1.31913e-06              0         300
      4      hl     -0.700056    1.73619e-12              0         300
      5      hl     -0.700056    1.73619e-12              0         300
      6      hl     -0.716758    9.09935e-13              0         300
      7      hl     -0.716758    9.09935e-13              0         300
      8      hl     -0.832063     1.0519e-14              0         300
      9      hl     -0.832063     1.0519e-14              0         300
     10      el    -0.0792764       0.955492              0         300
     11      el    -0.0792764       0.955492              0         300
     12      el      0.880158    1.63686e-15              0         300
     13      el      0.880158    1.63686e-15              0         300
     14      el      0.956177    8.64859e-17              0         300
     15      el      0.956177    8.64859e-17              0         300
     16      el       1.18761     1.1194e-20              0         300
     17      el       1.18761     1.1194e-20              0         300
     18      el       1.33567     3.6461e-23              0         300
     19      el       1.33567     3.6461e-23              0         300
