# This file was generated by TiberCAD (GraceIO.C)
# Stores 1D nodal data in format suitable for Grace
# x	state_number_0	state_number_1	state_number_2	state_number_3	state_number_4	state_number_5	state_number_6	state_number_7	state_number_8	state_number_9
0	2.877394398	2.88919167	2.904376044	2.92694368	2.957034699	2.994805585	3.040382065	3.093769936	3.154678629	3.222124717	
0.01414213562	2.654129222	2.667918141	2.682540186	2.70477866	2.734720556	2.77242594	2.817952022	2.871219485	2.931773539	2.998268903	
0.02828427125	2.450813066	2.470090744	2.484332142	2.506325466	2.536164616	2.573810316	2.619255785	2.672332566	2.732394275	2.797682042	
0.04242640687	2.268040466	2.295964227	2.309893844	2.331615177	2.361310665	2.398852013	2.444164277	2.4969769	2.556418703	2.620295719	
0.05656854249	2.10734698	2.145327366	2.159021184	2.180482207	2.210011021	2.247416751	2.292558259	2.345052749	2.403777723	2.466141413	
0.07071067812	1.970003483	2.017997039	2.031523442	2.052766907	2.082134697	2.119396411	2.164351109	2.216499528	2.274456713	2.335337597	
0.08485281374	1.856849986	1.913878681	1.927288374	1.94836242	1.977590563	2.014716904	2.05948819	2.111291371	2.168489222	2.228050846	
0.09899494937	1.768421858	1.832925508	1.846255227	1.867204142	1.896320709	1.933331615	1.977939662	2.029429037	2.085943348	2.144446481	
0.113137085	1.705057729	1.775113569	1.788391142	1.809254297	1.838290054	1.875213159	1.919692584	1.970930028	2.026902024	2.084652744	
0.1272792206	1.666964798	1.740430397	1.753678453	1.774491553	1.803478448	1.840346701	1.884743765	1.935817741	1.991441786	2.048750056	
0.1414213562	1.654255301	1.728869944	1.742108435	1.762905075	1.791875623	1.828725222	1.873093924	1.924111226	1.979615465	2.0367786	
0.1514213562	1.660691026	1.734757453	1.748000485	1.768804953	1.797783293	1.834641803	1.879024076	1.930068519	1.985630078	2.042862194	
0.1614213562	1.679990236	1.75242038	1.765677217	1.786505321	1.815506997	1.852391985	1.896814343	1.947938696	2.003669603	2.061110436	
0.1714213562	1.712128452	1.781859988	1.795140462	1.816008477	1.84504891	1.881977194	1.926464315	1.977716949	2.033721448	2.091515098	
0.1814213562	1.757062869	1.823078601	1.836393573	1.857318573	1.886412969	1.923400143	1.96797381	2.01939625	2.075765835	2.134060634	
0.1914213562	1.814729052	1.876080002	1.889441933	1.910442161	1.939605376	1.976665347	2.021343578	2.072968678	2.129777688	2.188722082	
0.2014213562	1.885035685	1.940870123	1.954293834	1.975389043	2.004635334	2.041779832	2.086576206	2.138427045	2.195729318	2.255463467	
0.2114213562	1.967856623	2.017458249	2.030961916	2.052173563	2.081516099	2.118754063	2.163677175	2.215766629	2.273593674	2.334237879	
0.2214213562	2.063019168	2.105859125	2.119465492	2.140816476	2.170266359	2.207603085	2.252656035	2.304986869	2.363347812	2.424990255	
0.2314213562	2.170287299	2.206096632	2.219834203	2.241347437	2.270911931	2.308347853	2.353527656	2.406092928	2.464976074	2.527663151	
