# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 
-9.05501 2.0107e-24 1.78375e-21 2.38175e-18 1.87352e-17 5.02401e-15 3.53793e-23 2.25754e-22 2.0536e-21 2.27443e-20 2.24533e-19 
-8.7779 1.32002e-23 1.73354e-21 2.40802e-18 1.89135e-17 5.06162e-15 2.87871e-22 1.76233e-21 1.5095e-20 1.6597e-19 1.58274e-18 
-8.51303 9.23197e-23 2.60717e-21 3.43842e-18 2.69256e-17 7.18522e-15 1.98183e-21 1.22164e-20 1.04198e-19 1.1017e-18 1.01737e-17 
-8.25984 6.37632e-22 4.82655e-21 7.50587e-18 5.8728e-17 1.57068e-14 1.28667e-20 7.7964e-20 6.46294e-19 6.67702e-18 5.98874e-17 
-8.01784 4.07391e-21 3.29237e-21 1.64154e-18 1.26143e-17 3.24929e-15 7.70766e-20 4.56193e-19 3.693e-18 3.71458e-17 3.24261e-16 
-7.78652 2.39795e-20 1.51281e-20 9.13714e-18 7.25581e-17 1.92113e-14 4.2258e-19 2.45501e-18 1.94299e-17 1.90697e-16 1.62245e-15 
-7.56541 1.30204e-19 1.95749e-20 1.04903e-19 7.70778e-19 1.30399e-16 2.13988e-18 1.22108e-17 9.46123e-17 9.07057e-16 7.53157e-15 
-7.35406 6.53273e-19 1.15286e-19 1.02761e-17 7.06005e-17 1.63812e-14 1.00494e-17 5.63548e-17 4.27962e-16 4.01333e-15 3.25619e-14 
-7.15204 3.04169e-18 3.2816e-19 1.52084e-17 1.04189e-16 2.98105e-14 4.39352e-17 2.42359e-16 1.8056e-15 1.65782e-14 1.31584e-13 
-6.95894 1.31908e-17 1.87249e-18 1.79192e-17 9.66892e-17 1.17065e-14 1.79428e-16 9.74402e-16 7.12842e-15 6.41554e-14 4.98692e-13 
