# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 EigenEnergyOnMesh_13 EigenEnergyOnMesh_14 EigenEnergyOnMesh_15 EigenEnergyOnMesh_16 
-8.51303 0.170601 0.170601 503.602 503.602 452522 452522 901132 901132 338344 338344 74214.7 74214.7 613170 613170 1.1006e+06 1.1006e+06 781977 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-8.25984 0.610198 0.610198 646.28 646.28 422794 422794 907715 907715 430533 430533 62535 62535 544087 544087 1.06858e+06 1.06858e+06 913146 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-8.01784 2.05986 2.05986 822.038 822.038 394551 394551 905883 905883 518439 518439 52583.9 52583.9 479059 479059 1.01705e+06 1.01705e+06 1.00845e+06 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-7.78652 6.58094 6.58094 1038.64 1038.64 367815 367815 896726 896726 598646 598646 44107.4 44107.4 418631 418631 950887 950887 1.06525e+06 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-7.56541 19.9509 19.9509 1308.6 1308.6 342579 342579 881320 881320 668761 668761 36888.7 36888.7 363089 363089 874668 874668 1.08462e+06 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-7.35406 57.5357 57.5357 1655.41 1655.41 318821 318821 860697 860697 727302 727302 30743.1 30743.1 312528 312528 792448 792448 1.07028e+06 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-7.15204 158.21 158.21 2127.81 2127.81 296500 296500 835815 835815 773569 773569 25513.7 25513.7 266894 266894 707681 707681 1.02755e+06 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-6.95894 415.738 415.738 2831.4 2831.4 275565 275565 807551 807551 807492 807492 21067.4 21067.4 226032 226032 623196 623196 962490 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-6.77437 1046.18 1046.18 3995.89 3995.89 255959 255959 776692 776692 829503 829503 17291.4 17291.4 189715 189715 541221 541221 881289 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-6.59794 2526.2 2526.2 6112.23 6112.23 237619 237619 743936 743936 840407 840407 14089.9 14089.9 157672 157672 463431 463431 789771 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
