# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 eQFermi
# 5 hQFermi
# 6 eDensity
# 7 hDensity
# 8 eMobility
# 9 hMobility
# 10 ElField_x
# 11 ElField_y
# 12 ElField_z
# 13 Polarization_x
# 14 Polarization_y
# 15 Polarization_z
# 16 CurrentDensity_x
# 17 CurrentDensity_y
# 18 CurrentDensity_z
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z CurrentDensity_x CurrentDensity_y CurrentDensity_z 
0.0505051 -0.306564 -1.7237 -0.021748 -1.74469 1.16151e+19 1.43736e+19 8066.54 350.526 1950.56 0 0 0 0 0 -569921 0 0 
0.151515 -0.306525 -1.72366 -0.0217484 -1.74469 1.16236e+19 1.43736e+19 8066.54 350.526 5843.91 0 0 0 0 0 -569921 0 0 
0.252525 -0.306446 -1.72358 -0.0217487 -1.74469 1.16406e+19 1.43734e+19 8066.54 350.526 9719.15 0 0 0 0 0 -569921 0 0 
0.353535 -0.306328 -1.72347 -0.0217491 -1.74469 1.16656e+19 1.43728e+19 8066.54 350.526 13564.2 0 0 0 0 0 -569921 0 0 
0.454545 -0.306172 -1.72331 -0.0217495 -1.74469 1.16983e+19 1.43713e+19 8066.54 350.526 17367 0 0 0 0 0 -569921 0 0 
0.555556 -0.305977 -1.72312 -0.0217498 -1.74469 1.17382e+19 1.43685e+19 8066.54 350.526 21115.4 0 0 0 0 0 -569921 0 0 
0.656566 -0.305745 -1.72288 -0.0217502 -1.74469 1.17847e+19 1.43638e+19 8066.54 350.526 24797.4 0 0 0 0 0 -569921 0 0 
0.757576 -0.305476 -1.72261 -0.0217505 -1.74469 1.18368e+19 1.43563e+19 8066.54 350.526 28401.1 0 0 0 0 0 -569921 0 0 
0.858586 -0.305172 -1.72231 -0.0217509 -1.74469 1.18938e+19 1.43454e+19 8066.54 350.526 31914.6 0 0 0 0 0 -569921 0 0 
0.959596 -0.304832 -1.72197 -0.0217512 -1.74469 1.19547e+19 1.43302e+19 8066.54 350.526 35326.3 0 0 0 0 0 -569921 0 0 
1.06061 -0.304458 -1.7216 -0.0217516 -1.74469 1.20182e+19 1.431e+19 8066.54 350.526 38625.3 0 0 0 0 0 -569921 0 0 
1.16162 -0.304051 -1.72119 -0.0217519 -1.74469 1.20831e+19 1.42839e+19 8066.54 350.526 41800.7 0 0 0 0 0 -569921 0 0 
1.26263 -0.303613 -1.72075 -0.0217523 -1.74469 1.21482e+19 1.42512e+19 8066.54 350.526 44842.7 0 0 0 0 0 -569921 0 0 
1.36364 -0.303145 -1.72028 -0.0217526 -1.74469 1.2212e+19 1.42112e+19 8066.54 350.526 47742.1 0 0 0 0 0 -569921 0 0 
1.46465 -0.302649 -1.71979 -0.0217529 -1.74469 1.22731e+19 1.4163e+19 8066.54 350.526 50490.8 0 0 0 0 0 -569920 0 0 
1.56566 -0.302125 -1.71926 -0.0217533 -1.7447 1.23299e+19 1.41062e+19 8066.54 350.526 53082.1 0 0 0 0 0 -569920 0 0 
1.66667 -0.301577 -1.71872 -0.0217536 -1.7447 1.23809e+19 1.40402e+19 8066.54 350.526 55510.3 0 0 0 0 0 -569920 0 0 
1.76768 -0.301004 -1.71814 -0.021754 -1.7447 1.24244e+19 1.39644e+19 8066.54 350.526 57771.6 0 0 0 0 0 -569920 0 0 
1.86869 -0.30041 -1.71755 -0.0217543 -1.7447 1.24587e+19 1.38785e+19 8066.54 350.526 59863.6 0 0 0 0 0 -569920 0 0 
1.9697 -0.299795 -1.71693 -0.0217546 -1.7447 1.24823e+19 1.37822e+19 8066.54 350.526 61785.9 0 0 0 0 0 -569920 0 0 
2.07071 -0.299161 -1.7163 -0.021755 -1.7447 1.24935e+19 1.3675e+19 8066.54 350.526 63539.8 0 0 0 0 0 -569920 0 0 
2.17172 -0.298511 -1.71565 -0.0217553 -1.7447 1.24906e+19 1.35567e+19 8066.54 350.526 65128.3 0 0 0 0 0 -569920 0 0 
2.27273 -0.297846 -1.71498 -0.0217556 -1.7447 1.24723e+19 1.34269e+19 8066.54 350.526 66556.5 0 0 0 0 0 -569920 0 0 
2.37374 -0.297166 -1.71431 -0.021756 -1.7447 1.24368e+19 1.32853e+19 8066.54 350.526 67831 0 0 0 0 0 -569920 0 0 
2.47475 -0.296475 -1.71361 -0.0217563 -1.7447 1.23829e+19 1.31315e+19 8066.54 350.526 68959.8 0 0 0 0 0 -569920 0 0 
2.57576 -0.295773 -1.71291 -0.0217566 -1.7447 1.23093e+19 1.29651e+19 8066.54 350.526 69952.4 0 0 0 0 0 -569920 0 0 
2.67677 -0.295062 -1.7122 -0.021757 -1.7447 1.22146e+19 1.27854e+19 8066.54 350.526 70819.3 0 0 0 0 0 -569920 0 0 
2.77778 -0.294343 -1.71148 -0.0217573 -1.7447 1.2098e+19 1.25917e+19 8066.54 350.526 71571.6 0 0 0 0 0 -569920 0 0 
2.87879 -0.293616 -1.71075 -0.0217577 -1.7447 1.19584e+19 1.23834e+19 8066.54 350.526 72221 0 0 0 0 0 -569920 0 0 
2.9798 -0.292884 -1.71002 -0.021758 -1.7447 1.17952e+19 1.21595e+19 8066.54 350.526 72778.9 0 0 0 0 0 -569920 0 0 
3.08081 -0.292146 -1.70928 -0.0217584 -1.7447 1.16078e+19 1.1919e+19 8066.54 350.526 73256.4 0 0 0 0 0 -569920 0 0 
3.18182 -0.291404 -1.70854 -0.0217587 -1.7447 1.13958e+19 1.16609e+19 8066.54 350.526 73663.7 0 0 0 0 0 -569920 0 0 
3.28283 -0.290658 -1.7078 -0.0217591 -1.7447 1.11592e+19 1.1384e+19 8066.54 350.526 74010 0 0 0 0 0 -569920 0 0 
3.38384 -0.289909 -1.70705 -0.0217595 -1.7447 1.08979e+19 1.10872e+19 8066.54 350.526 74302.7 0 0 0 0 0 -569920 0 0 
3.48485 -0.289157 -1.7063 -0.0217599 -1.74471 1.06124e+19 1.07694e+19 8066.54 350.526 74547.4 0 0 0 0 0 -569920 0 0 
3.58586 -0.288403 -1.70554 -0.0217603 -1.74471 1.03032e+19 1.04296e+19 8066.54 350.526 74747.7 0 0 0 0 0 -569920 0 0 
3.68687 -0.287647 -1.70479 -0.0217607 -1.74471 9.97094e+18 1.0067e+19 8066.54 350.526 74904.9 0 0 0 0 0 -569920 0 0 
3.78788 -0.286889 -1.70403 -0.0217611 -1.74471 9.61681e+18 9.68107e+18 8066.54 350.526 75018.2 0 0 0 0 0 -569920 0 0 
3.88889 -0.286131 -1.70327 -0.0217616 -1.74471 9.24202e+18 9.27153e+18 8066.54 350.526 75084.5 0 0 0 0 0 -569920 0 0 
3.9899 -0.285372 -1.70251 -0.021762 -1.74471 8.84806e+18 8.83856e+18 8066.54 350.526 75098.7 0 0 0 0 0 -569920 0 0 
4.09091 -0.284614 -1.70175 -0.0217625 -1.74471 8.43667e+18 8.38276e+18 8066.54 350.526 75053.8 0 0 0 0 0 -569920 0 0 
4.19192 -0.283856 -1.70099 -0.021763 -1.74471 8.00978e+18 7.9053e+18 8066.54 350.526 74941.9 0 0 0 0 0 -569920 0 0 
4.29293 -0.2831 -1.70024 -0.0217635 -1.74471 7.56953e+18 7.40795e+18 8066.54 350.526 74753.8 0 0 0 0 0 -569920 0 0 
4.39394 -0.282346 -1.69948 -0.0217641 -1.74471 7.11826e+18 6.89308e+18 8066.54 350.526 74480.5 0 0 0 0 0 -569920 0 0 
4.49495 -0.281595 -1.69873 -0.0217647 -1.74471 6.65847e+18 6.36376e+18 8066.54 350.526 74113 0 0 0 0 0 -569920 0 0 
4.59596 -0.280849 -1.69799 -0.0217654 -1.74471 6.19281e+18 5.82372e+18 8066.54 350.526 73643.9 0 0 0 0 0 -569920 0 0 
4.69697 -0.280108 -1.69725 -0.0217661 -1.74472 5.72407e+18 5.27734e+18 8066.54 350.526 73067.2 0 0 0 0 0 -569920 0 0 
4.79798 -0.279373 -1.69651 -0.0217668 -1.74472 5.25514e+18 4.72966e+18 8066.54 350.526 72380.1 0 0 0 0 0 -569920 0 0 
4.89899 -0.278645 -1.69578 -0.0217676 -1.74472 4.78899e+18 4.18627e+18 8066.54 350.526 71582.6 0 0 0 0 0 -569920 0 0 
5 -0.277927 -1.69507 -0.0217686 -1.74472 4.32863e+18 3.65328e+18 8066.54 350.526 71156.6 0 0 0 0 0 -569920 0 0 
5 0.0404442 -1.8562 -0.0217686 -1.74472 5.91499e+18 3.8751e+18 6116.11 284.124 74075.4 0 0 0 0 0 -569920 0 0 
5.1072 0.0412382 -1.85541 -0.0217696 -1.74472 5.2535e+18 3.32149e+18 6116.11 284.124 72523.6 0 0 0 0 0 -569920 0 0 
5.22474 0.0420707 -1.85458 -0.0217709 -1.74473 4.63394e+18 2.82559e+18 6116.11 284.124 69229.3 0 0 0 0 0 -569920 0 0 
5.35362 0.0429404 -1.85371 -0.0217725 -1.74473 4.06165e+18 2.38758e+18 6116.11 284.124 65866.4 0 0 0 0 0 -569920 0 0 
5.49493 0.0438461 -1.8528 -0.0217745 -1.74473 3.54075e+18 2.00633e+18 6116.11 284.124 62469.3 0 0 0 0 0 -569920 0 0 
5.64988 0.0447865 -1.85186 -0.0217771 -1.74474 3.07394e+18 1.67947e+18 6116.11 284.124 59069.1 0 0 0 0 0 -569920 0 0 
5.81978 0.0457599 -1.85089 -0.0217803 -1.74475 2.66232e+18 1.40366e+18 6116.11 284.124 55692.2 0 0 0 0 0 -569920 0 0 
6.00607 0.0467647 -1.84988 -0.0217844 -1.74476 2.30532e+18 1.17476e+18 6116.11 284.124 52357.9 0 0 0 0 0 -569920 0 0 
6.21033 0.0477988 -1.84885 -0.0217896 -1.74478 2.00082e+18 9.88156e+17 6116.11 284.124 49078.7 0 0 0 0 0 -569920 0 0 
6.4343 0.0488599 -1.84779 -0.0217961 -1.7448 1.74525e+18 8.38984e+17 6116.11 284.124 45859.7 0 0 0 0 0 -569920 0 0 
6.67987 0.0499452 -1.8467 -0.0218042 -1.74482 1.53391e+18 7.22396e+17 6116.11 284.124 42700.4 0 0 0 0 0 -569920 0 0 
6.94914 0.0510509 -1.8456 -0.0218143 -1.74485 1.36134e+18 6.33736e+17 6116.11 284.124 39596.9 0 0 0 0 0 -569920 0 0 
7.24439 0.0521725 -1.84448 -0.0218268 -1.74489 1.22174e+18 5.68669e+17 6116.11 284.124 36544.6 0 0 0 0 0 -569920 0 0 
7.56812 0.0533044 -1.84334 -0.0218419 -1.74494 1.10933e+18 5.23251e+17 6116.11 284.124 33541.4 0 0 0 0 0 -569920 0 0 
7.92309 0.0544397 -1.84221 -0.02186 -1.745 1.01873e+18 4.93959e+17 6116.11 284.124 30589.9 0 0 0 0 0 -569920 0 0 
8.3123 0.0555708 -1.84108 -0.0218816 -1.74506 9.45189e+17 4.7768e+17 6116.11 284.124 27699.5 0 0 0 0 0 -569920 0 0 
8.73906 0.0566892 -1.83996 -0.021907 -1.74513 8.84761e+17 4.71692e+17 6116.11 284.124 24887.7 0 0 0 0 0 -569920 0 0 
9.207 0.0577861 -1.83886 -0.0219366 -1.74521 8.34307e+17 4.73644e+17 6116.11 284.124 22179.4 0 0 0 0 0 -569920 0 0 
9.72008 0.0588531 -1.8378 -0.0219709 -1.7453 7.9144e+17 4.81539e+17 6116.11 284.124 19606.7 0 0 0 0 0 -569920 0 0 
10.2827 0.0598828 -1.83677 -0.0220106 -1.74539 7.544e+17 4.93724e+17 6116.11 284.124 17207.5 0 0 0 0 0 -569920 0 0 
10.8995 0.0608701 -1.83578 -0.022056 -1.74549 7.21894e+17 5.08886e+17 6116.11 284.124 15024.8 0 0 0 0 0 -569920 0 0 
11.5759 0.0618136 -1.83483 -0.022108 -1.7456 6.92935e+17 5.26057e+17 6116.11 284.124 13107.2 0 0 0 0 0 -569920 0 0 
12.3175 0.0627172 -1.83393 -0.0221674 -1.74571 6.66695e+17 5.4463e+17 6116.11 284.124 11510.2 0 0 0 0 0 -569920 0 0 
13.1307 0.0635931 -1.83306 -0.022235 -1.74583 6.42375e+17 5.64389e+17 6116.11 284.124 10301 0 0 0 0 0 -569920 0 0 
14.0223 0.0644656 -1.83218 -0.0223119 -1.74595 6.19071e+17 5.85601e+17 6116.11 284.124 9567.36 0 0 0 0 0 -569920 0 0 
15 0.0653776 -1.83127 -0.0223995 -1.74609 5.95641e+17 6.09191e+17 6116.11 284.124 9328.28 0 0 0 0 0 -569920 0 0 
15 0.0653776 -1.83127 -0.0223995 -1.74609 5.95641e+17 6.09191e+17 6116.11 284.124 9541.76 0 0 0 0 0 -569920 0 0 
16 0.0663318 -1.83032 -0.0224927 -1.74622 5.72121e+17 6.34932e+17 6116.11 284.124 10019 0 0 0 0 0 -569920 0 0 
17 0.0673814 -1.82927 -0.0225899 -1.74634 5.47427e+17 6.64021e+17 6116.11 284.124 11376.6 0 0 0 0 0 -569920 0 0 
18 0.0686071 -1.82804 -0.0226918 -1.74646 5.20161e+17 6.98944e+17 6116.11 284.124 13603.7 0 0 0 0 0 -569920 0 0 
19 0.0701021 -1.82655 -0.0227996 -1.74657 4.89037e+17 7.43077e+17 6116.11 284.124 16861 0 0 0 0 0 -569920 0 0 
20 0.0719793 -1.82467 -0.0229151 -1.74668 4.52916e+17 8.01293e+17 6116.11 284.124 18771.8 0 0 0 0 0 -569920 0 0 
20 0.0719793 -1.82467 -0.0229151 -1.74668 4.52916e+17 8.01293e+17 3350.83 145.842 17982.6 0 0 0 0 0 -569920 0 0 
21.0172 0.0738086 -1.82284 -0.0231469 -1.74687 4.1835e+17 8.65328e+17 3350.83 145.842 15426.7 0 0 0 0 0 -569920 0 0 
22.0574 0.0751414 -1.82151 -0.0234011 -1.74706 3.93535e+17 9.16738e+17 3350.83 145.842 10873.1 0 0 0 0 0 -569920 0 0 
23.1212 0.076087 -1.82056 -0.0236752 -1.74724 3.75465e+17 9.56886e+17 3350.83 145.842 7431.75 0 0 0 0 0 -569920 0 0 
24.209 0.0767333 -1.81992 -0.0239672 -1.74743 3.62129e+17 9.87478e+17 3350.83 145.842 4856.59 0 0 0 0 0 -569920 0 0 
25.3213 0.0771501 -1.8195 -0.0242752 -1.74761 3.5215e+17 1.01027e+18 3350.83 145.842 2947.17 0 0 0 0 0 -569920 0 0 
26.4588 0.0773923 -1.81926 -0.0245979 -1.7478 3.44564e+17 1.02686e+18 3350.83 145.842 1543.25 0 0 0 0 0 -569920 0 0 
27.6221 0.0775021 -1.81915 -0.0249341 -1.74799 3.3869e+17 1.03867e+18 3350.83 145.842 518.761 0 0 0 0 0 -569920 0 0 
28.8116 0.0775121 -1.81914 -0.025283 -1.74819 3.34037e+17 1.04684e+18 3350.83 145.842 -223.954 0 0 0 0 0 -569920 0 0 
30.028 0.0774466 -1.8192 -0.0256439 -1.74839 3.30253e+17 1.05228e+18 3350.83 145.842 -759.538 0 0 0 0 0 -569920 0 0 
31.2719 0.077324 -1.81932 -0.0260165 -1.7486 3.27085e+17 1.05572e+18 3350.83 145.842 -1144.35 0 0 0 0 0 -569920 0 0 
32.5439 0.0771578 -1.81949 -0.0264006 -1.74882 3.24348e+17 1.05769e+18 3350.83 145.842 -1420.45 0 0 0 0 0 -569920 0 0 
33.8447 0.0769578 -1.81969 -0.0267962 -1.74904 3.2191e+17 1.05861e+18 3350.83 145.842 -1618.93 0 0 0 0 0 -569920 0 0 
35.1749 0.0767313 -1.81992 -0.0272033 -1.74927 3.19676e+17 1.05878e+18 3350.83 145.842 -1762.51 0 0 0 0 0 -569920 0 0 
36.5352 0.0764833 -1.82017 -0.0276219 -1.74951 3.1758e+17 1.05841e+18 3350.83 145.842 -1867.64 0 0 0 0 0 -569920 0 0 
37.9262 0.0762172 -1.82043 -0.0280524 -1.74976 3.15573e+17 1.05766e+18 3350.83 145.842 -1946.14 0 0 0 0 0 -569920 0 0 
39.3486 0.0759355 -1.82071 -0.0284949 -1.75001 3.13622e+17 1.05665e+18 3350.83 145.842 -2006.4 0 0 0 0 0 -569920 0 0 
40.8032 0.0756398 -1.82101 -0.0289497 -1.75028 3.11704e+17 1.05546e+18 3350.83 145.842 -2054.34 0 0 0 0 0 -569920 0 0 
42.2907 0.075331 -1.82132 -0.0294171 -1.75055 3.09803e+17 1.05413e+18 3350.83 145.842 -2094.08 0 0 0 0 0 -569920 0 0 
43.8118 0.0750097 -1.82164 -0.0298975 -1.75084 3.07908e+17 1.05271e+18 3350.83 145.842 -2128.48 0 0 0 0 0 -569920 0 0 
45.3673 0.074676 -1.82197 -0.0303913 -1.75114 3.06013e+17 1.05123e+18 3350.83 145.842 -2159.48 0 0 0 0 0 -569920 0 0 
46.9579 0.0743301 -1.82232 -0.0308987 -1.75144 3.04112e+17 1.0497e+18 3350.83 145.842 -2188.43 0 0 0 0 0 -569920 0 0 
48.5846 0.0739719 -1.82268 -0.0314203 -1.75176 3.02203e+17 1.04814e+18 3350.83 145.842 -2216.21 0 0 0 0 0 -569920 0 0 
50.2479 0.0736009 -1.82305 -0.0319564 -1.75209 3.00284e+17 1.04655e+18 3350.83 145.842 -2243.41 0 0 0 0 0 -569920 0 0 
51.9489 0.073217 -1.82343 -0.0325075 -1.75244 2.98354e+17 1.04494e+18 3350.83 145.842 -2270.44 0 0 0 0 0 -569920 0 0 
53.6883 0.0728197 -1.82383 -0.033074 -1.75279 2.96413e+17 1.04332e+18 3350.83 145.842 -2297.56 0 0 0 0 0 -569920 0 0 
55.4671 0.0724086 -1.82424 -0.0336563 -1.75316 2.94462e+17 1.04168e+18 3350.83 145.842 -2324.92 0 0 0 0 0 -569920 0 0 
57.2861 0.0719831 -1.82467 -0.0342551 -1.75355 2.925e+17 1.04003e+18 3350.83 145.842 -2352.65 0 0 0 0 0 -569920 0 0 
59.1461 0.0715429 -1.82511 -0.0348707 -1.75394 2.90528e+17 1.03837e+18 3350.83 145.842 -2380.82 0 0 0 0 0 -569920 0 0 
61.0483 0.0710873 -1.82556 -0.0355037 -1.75436 2.88547e+17 1.0367e+18 3350.83 145.842 -2409.47 0 0 0 0 0 -569920 0 0 
62.9934 0.0706158 -1.82603 -0.0361545 -1.75479 2.86558e+17 1.03503e+18 3350.83 145.842 -2438.63 0 0 0 0 0 -569920 0 0 
64.9825 0.0701278 -1.82652 -0.0368238 -1.75523 2.84561e+17 1.03335e+18 3350.83 145.842 -2468.33 0 0 0 0 0 -569920 0 0 
67.0165 0.0696226 -1.82703 -0.0375121 -1.75569 2.82558e+17 1.03166e+18 3350.83 145.842 -2498.59 0 0 0 0 0 -569920 0 0 
69.0966 0.0690997 -1.82755 -0.0382199 -1.75617 2.80549e+17 1.02997e+18 3350.83 145.842 -2529.41 0 0 0 0 0 -569920 0 0 
71.2236 0.0685583 -1.82809 -0.0389479 -1.75667 2.78537e+17 1.02828e+18 3350.83 145.842 -2560.81 0 0 0 0 0 -569920 0 0 
73.3988 0.0679978 -1.82865 -0.0396966 -1.75719 2.76522e+17 1.02658e+18 3350.83 145.842 -2592.79 0 0 0 0 0 -569920 0 0 
75.6231 0.0674175 -1.82923 -0.0404667 -1.75772 2.74505e+17 1.02488e+18 3350.83 145.842 -2625.36 0 0 0 0 0 -569920 0 0 
77.8976 0.0668165 -1.82983 -0.0412588 -1.75828 2.72488e+17 1.02319e+18 3350.83 145.842 -2658.53 0 0 0 0 0 -569920 0 0 
80.2236 0.0661942 -1.83045 -0.0420735 -1.75886 2.70473e+17 1.02149e+18 3350.83 145.842 -2692.29 0 0 0 0 0 -569920 0 0 
82.6022 0.0655497 -1.8311 -0.0429115 -1.75946 2.68461e+17 1.0198e+18 3350.83 145.842 -2726.67 0 0 0 0 0 -569920 0 0 
85.0346 0.0648823 -1.83177 -0.0437736 -1.76008 2.66454e+17 1.01811e+18 3350.83 145.842 -2761.65 0 0 0 0 0 -569920 0 0 
87.5219 0.0641909 -1.83246 -0.0446602 -1.76073 2.64453e+17 1.01643e+18 3350.83 145.842 -2797.24 0 0 0 0 0 -569920 0 0 
90.0655 0.0634748 -1.83317 -0.0455723 -1.7614 2.62461e+17 1.01476e+18 3350.83 145.842 -2833.45 0 0 0 0 0 -569920 0 0 
92.6665 0.062733 -1.83392 -0.0465104 -1.7621 2.6048e+17 1.01309e+18 3350.83 145.842 -2870.28 0 0 0 0 0 -569920 0 0 
95.3264 0.0619645 -1.83468 -0.0474754 -1.76283 2.58513e+17 1.01144e+18 3350.83 145.842 -2907.73 0 0 0 0 0 -569920 0 0 
98.0464 0.0611685 -1.83548 -0.0484679 -1.76358 2.56561e+17 1.0098e+18 3350.83 145.842 -2945.79 0 0 0 0 0 -569920 0 0 
100.828 0.0603437 -1.8363 -0.0494888 -1.76436 2.54627e+17 1.00818e+18 3350.83 145.842 -2984.48 0 0 0 0 0 -569920 0 0 
103.672 0.0594892 -1.83716 -0.0505387 -1.76518 2.52714e+17 1.00657e+18 3350.83 145.842 -3023.78 0 0 0 0 0 -569920 0 0 
106.581 0.0586039 -1.83804 -0.0516184 -1.76602 2.50826e+17 1.00499e+18 3350.83 145.842 -3063.7 0 0 0 0 0 -569920 0 0 
109.555 0.0576866 -1.83896 -0.0527287 -1.7669 2.48965e+17 1.00343e+18 3350.83 145.842 -3104.22 0 0 0 0 0 -569920 0 0 
112.597 0.0567361 -1.83991 -0.0538703 -1.76781 2.47136e+17 1.00189e+18 3350.83 145.842 -3145.35 0 0 0 0 0 -569920 0 0 
115.707 0.0557512 -1.8409 -0.0550439 -1.76875 2.45341e+17 1.00039e+18 3350.83 145.842 -3187.08 0 0 0 0 0 -569920 0 0 
118.888 0.0547308 -1.84192 -0.0562504 -1.76973 2.43586e+17 9.9892e+17 3350.83 145.842 -3229.39 0 0 0 0 0 -569920 0 0 
122.14 0.0536734 -1.84297 -0.0574905 -1.77075 2.41875e+17 9.97487e+17 3350.83 145.842 -3272.27 0 0 0 0 0 -569920 0 0 
125.467 0.0525777 -1.84407 -0.0587647 -1.77181 2.40214e+17 9.96097e+17 3350.83 145.842 -3315.71 0 0 0 0 0 -569920 0 0 
128.868 0.0514424 -1.84521 -0.0600739 -1.77291 2.38607e+17 9.94753e+17 3350.83 145.842 -3359.7 0 0 0 0 0 -569920 0 0 
132.346 0.0502661 -1.84638 -0.0614187 -1.77405 2.37062e+17 9.93461e+17 3350.83 145.842 -3404.21 0 0 0 0 0 -569920 0 0 
135.903 0.0490472 -1.8476 -0.0627995 -1.77524 2.35584e+17 9.92226e+17 3350.83 145.842 -3449.21 0 0 0 0 0 -569920 0 0 
139.54 0.0477844 -1.84886 -0.0642171 -1.77647 2.34182e+17 9.91056e+17 3350.83 145.842 -3494.69 0 0 0 0 0 -569920 0 0 
143.26 0.0464759 -1.85017 -0.0656717 -1.77775 2.32864e+17 9.89956e+17 3350.83 145.842 -3540.6 0 0 0 0 0 -569920 0 0 
147.063 0.0451204 -1.85153 -0.067164 -1.77908 2.31639e+17 9.88936e+17 3350.83 145.842 -3586.92 0 0 0 0 0 -569920 0 0 
150.952 0.0437161 -1.85293 -0.068694 -1.78046 2.30517e+17 9.88002e+17 3350.83 145.842 -3633.61 0 0 0 0 0 -569920 0 0 
154.93 0.0422615 -1.85439 -0.070262 -1.78189 2.29511e+17 9.87166e+17 3350.83 145.842 -3680.67 0 0 0 0 0 -569920 0 0 
158.997 0.0407547 -1.85589 -0.0718681 -1.78338 2.28633e+17 9.86436e+17 3350.83 145.842 -3728.17 0 0 0 0 0 -569920 0 0 
163.156 0.039194 -1.85745 -0.073512 -1.78492 2.27899e+17 9.85819e+17 3350.83 145.842 -3776.45 0 0 0 0 0 -569920 0 0 
167.41 0.0375773 -1.85907 -0.0751936 -1.78652 2.2733e+17 9.85316e+17 3350.83 145.842 -3826.72 0 0 0 0 0 -569920 0 0 
171.759 0.0359015 -1.86075 -0.0769121 -1.78819 2.26955e+17 9.84897e+17 3350.83 145.842 -3883.11 0 0 0 0 0 -569920 0 0 
176.207 0.0341607 -1.86249 -0.0786666 -1.78992 2.26835e+17 9.8443e+17 3350.83 145.842 -3959.43 0 0 0 0 0 -569920 0 0 
180.755 0.0323387 -1.86431 -0.0804551 -1.79171 2.27129e+17 9.83434e+17 3350.83 145.842 -4102.77 0 0 0 0 0 -569920 0 0 
185.406 0.0303843 -1.86626 -0.0822728 -1.79358 2.2833e+17 9.80209e+17 3350.83 145.842 -4476.58 0 0 0 0 0 -569920 0 0 
190.163 0.0281216 -1.86853 -0.0841059 -1.79553 2.32148e+17 9.68791e+17 3350.83 145.842 -5659.23 0 0 0 0 0 -569920 0 0 
195.026 0.0249206 -1.87173 -0.0859093 -1.79762 2.45013e+17 9.28619e+17 3350.83 145.842 -9719.47 0 0 0 0 0 -569920 0 0 
200 0.0184903 -1.87816 -0.0875338 -1.8 2.94925e+17 7.96262e+17 3350.83 145.842 -12928.6 0 0 0 0 0 -569920 0 0 
