# This file was generated by TiberCAD (GraceIO.C)
# Stores 1D nodal data in format suitable for Grace
# x	state_number_0	state_number_1	state_number_2	state_number_3	state_number_4	state_number_5	state_number_6	state_number_7	state_number_8	state_number_9
24.79495067	-3.874873151	-4.006262333	-4.29273611	-4.489669657	-7.531215907	-7.634997206	3.222066623	3.258091229	3.356510327	3.474293818	
25.47084546	-3.8142343	-3.939138422	-4.419928501	-4.612240529	-7.500397079	-7.613424362	3.654658491	3.69748888	3.907154419	3.98254594	
26.14674026	-3.711761952	-3.826676336	-4.529401575	-4.717509772	-7.484548977	-7.603230069	3.707132001	3.776833223	4.525103162	4.572082034	
26.82263505	-3.578956985	-3.680110946	-4.616186881	-4.800199406	-7.483752483	-7.604684541	3.345406184	3.406695422	5.101337934	5.151689284	
27.49852985	-3.437035426	-3.520234771	-4.67676148	-4.856529826	-7.496069919	-7.616363695	2.836388625	2.885634965	5.306879212	5.375837582	
28.17442464	-3.31728101	-3.377753894	-4.708638991	-4.883857713	-7.518453868	-7.635906239	2.367441228	2.403875622	5.052846818	5.117983065	
28.85031943	-3.257802404	-3.291002742	-4.710090431	-4.880415771	-7.547480876	-7.660650441	2.028163318	2.049448239	4.70013844	4.761634965	
29.52621423	-3.288173369	-3.299144286	-4.679965014	-4.845165942	-7.579687749	-7.687970639	1.868698424	1.877475972	4.34817867	4.408418343	
30.21965566	-3.11011383	-3.119784468	-4.749489683	-4.924301944	-7.491341484	-7.608214992	2.017910433	2.03248351	5.138548065	5.201035439	
30.91309709	-2.907435983	-2.916220731	-4.744311991	-4.924387739	-7.371329858	-7.49168643	2.16441237	2.185063591	5.912374583	5.982989202	
31.60653852	-2.68423739	-2.692444462	-4.666090607	-4.847651866	-7.213233301	-7.332822357	2.296447715	2.323585887	6.352601633	6.364797581	
32.29997995	-2.44611023	-2.453985527	-4.520262661	-4.700513268	-7.012127254	-7.128046187	2.402557474	2.436482126	5.900746494	5.903549236	
32.99342138	-2.200331438	-2.208084449	-4.314050705	-4.491207607	-6.764671142	-6.875318039	2.474153551	2.514790678	5.495821125	5.497461099	
33.68686281	-1.955763032	-1.963581739	-4.055426142	-4.228489604	-6.468725685	-6.573459076	2.507885946	2.554623278	5.145885375	5.147024887	
34.38030424	-1.722289228	-1.730349072	-3.752777296	-3.921209527	-6.122922172	-6.221676951	2.506260381	2.557999878	4.849716454	4.850626957	
35.07374567	-1.509673358	-1.518143974	-3.41497523	-3.578399358	-5.72644158	-5.819421841	2.47575897	2.531145101	4.604178641	4.605067384	
35.7671871	-1.325961535	-1.335014147	-3.051629244	-3.209576564	-5.279050046	-5.366520067	2.423418252	2.481062961	4.404905883	4.405994985	
36.46062853	-1.17590316	-1.185722515	-2.673427607	-2.82512362	-4.78135792	-4.86350805	2.353424595	2.411985952	4.246773411	4.248348432	
37.15406996	-1.06005871	-1.070858938	-2.29255828	-2.436717687	-4.235293564	-4.31214749	2.264363857	2.322418446	4.124169616	4.126641503	
37.84751138	-0.9749700052	-0.9869971251	-1.923262328	-2.057856083	-3.644904443	-3.716232755	2.146644531	2.20227602	4.030999868	4.03500875	
38.54095281	-0.914065456	-0.9274979511	-1.582568747	-1.704488291	-3.017883656	-3.083074504	1.979773458	2.029731378	3.960292903	3.966897523	
39.23439424	-0.8684102915	-0.8827382397	-1.291186593	-1.395427602	-2.369292339	-2.427032467	1.733145282	1.771983451	3.902751942	3.913535213	
39.92783567	-0.8268668665	-0.838418378	-1.07215552	-1.148746892	-1.734425168	-1.781250888	1.385334129	1.407221784	3.843981959	3.857680329	
40.6212771	-0.7828853945	-0.7858021523	-0.9093655002	-0.936387916	-1.237676087	-1.257128493	0.9832411798	0.9885468343	3.776845553	3.781175185	
41.31471853	-0.7593534437	-0.7593534437	-0.7593534394	-0.7593534394	-1.099233954	-1.099233954	0.7593613562	0.7593613562	3.741022344	3.741022344	
42.00506157	-0.792913414	-0.7962234711	-0.9105151373	-0.9317712774	-1.231439351	-1.247030005	0.9859571421	0.9902145161	3.772304119	3.776195064	
42.6954046	-0.874106457	-0.8939523605	-1.081487437	-1.147838121	-1.698875326	-1.739217449	1.4201413	1.438280827	3.781572147	3.797869491	
43.38574763	-0.9805588735	-1.021650759	-1.288970381	-1.386383793	-2.30723189	-2.357558226	1.845337294	1.879425057	3.7287874	3.752051699	
44.07609067	-1.108908123	-1.166865333	-1.560043714	-1.678067679	-2.93532239	-2.992265143	2.204263184	2.251613453	3.65215212	3.679482794	
44.7664337	-1.260668854	-1.331607991	-1.874484052	-2.006717554	-3.548677678	-3.610914984	2.495453068	2.55275724	3.571114855	3.600533608	
45.45677673	-1.435931264	-1.517281655	-2.212231872	-2.354977867	-4.132721542	-4.199572653	2.728374331	2.793610528	3.497681196	3.527287442	
46.14711977	-1.633885315	-1.723768931	-2.557896626	-2.708871497	-4.679857091	-4.75099654	2.90762887	2.979554856	3.440772586	3.469111821	
46.8374628	-1.853271073	-1.950213574	-2.899398803	-3.057137326	-5.185824051	-5.261180697	3.035008916	3.111149115	3.406372021	3.434007664	
47.52780583	-2.092141564	-2.194956726	-3.226768299	-3.39032414	-5.648212368	-5.727919317	3.118307496	3.192527414	3.397560412	3.429405079	
48.21814887	-2.347387879	-2.455126938	-3.531376052	-3.700137099	-6.065636326	-6.149998175	3.174085088	3.239378548	3.418187123	3.460730823	
48.9084919	-2.61443824	-2.726354756	-3.805443736	-3.978991884	-6.437133308	-6.526588724	3.221925923	3.277959374	3.475521917	3.528963834	
49.59883493	-2.887366568	-3.002858304	-4.041705407	-4.219692883	-6.761648933	-6.856711018	3.281499343	3.332892049	3.573902644	3.633572716	
50.28917797	-3.159399932	-3.277895677	-4.233158887	-4.415203478	-7.037622035	-7.138768904	3.368875153	3.419880746	3.711825771	3.773555184	
50.979521	-3.423616002	-3.544353813	-4.372893011	-4.558540948	-7.262815225	-7.370297954	3.492604625	3.546098802	3.884252884	3.945434559	
51.66986404	-3.673597681	-3.79515119	-4.454085801	-4.64302454	-7.434749262	-7.548305835	3.654052972	3.712240289	4.081798046	4.140636396	
52.36020707	-3.903879952	-4.022791582	-4.470343844	-4.663563057	-7.552104429	-7.67067957	3.848955866	3.914307267	4.283837364	4.338285236	
53.0505501	-4.110098041	-4.214697988	-4.416757079	-4.622550867	-7.616921252	-7.738652903	4.066541897	4.1447016	4.433627852	4.477726942	
53.74089314	-4.282629386	-4.290263501	-4.321486959	-4.571233811	-7.636190528	-7.758905703	4.238449592	4.376827565	4.412685249	4.428554168	
