# This file was generated by TiberCAD (GraceIO.C)
# Stores 1D nodal data in format suitable for Grace
# x	state_number_0	state_number_1	state_number_2	state_number_3	state_number_4	state_number_5	state_number_6	state_number_7	state_number_8	state_number_9	state_number_10	state_number_11	state_number_12	state_number_13	state_number_14	state_number_15	state_number_16	state_number_17	state_number_18	state_number_19	state_number_20	state_number_21	state_number_22	state_number_23	state_number_24	state_number_25	state_number_26	state_number_27	state_number_28	state_number_29	state_number_30	state_number_31	state_number_32	state_number_33	state_number_34	state_number_35	state_number_36	state_number_37	state_number_38	state_number_39	state_number_40	state_number_41	state_number_42	state_number_43	state_number_44	state_number_45	state_number_46	state_number_47	state_number_48	state_number_49	state_number_50	state_number_51	state_number_52	state_number_53	state_number_54	state_number_55	state_number_56	state_number_57	state_number_58	state_number_59	state_number_60	state_number_61	state_number_62	state_number_63	state_number_64	state_number_65	state_number_66	state_number_67	state_number_68	state_number_69	state_number_70	state_number_71	state_number_72	state_number_73	state_number_74	state_number_75	state_number_76	state_number_77	state_number_78	state_number_79	weight_0	weight_1	weight_2	weight_3	weight_4	weight_5	weight_6	weight_7	weight_8	weight_9	weight_10	weight_11	weight_12	weight_13	weight_14	weight_15	weight_16	weight_17	weight_18	weight_19	weight_20	weight_21	weight_22	weight_23	weight_24	weight_25	weight_26	weight_27	weight_28	weight_29	weight_30	weight_31	weight_32	weight_33	weight_34	weight_35	weight_36	weight_37	weight_38	weight_39	weight_40	weight_41	weight_42	weight_43	weight_44	weight_45	weight_46	weight_47	weight_48	weight_49	weight_50	weight_51	weight_52	weight_53	weight_54	weight_55	weight_56	weight_57	weight_58	weight_59	weight_60	weight_61	weight_62	weight_63	weight_64	weight_65	weight_66	weight_67	weight_68	weight_69	weight_70	weight_71	weight_72	weight_73	weight_74	weight_75	weight_76	weight_77	weight_78	weight_79
0	-0.7158414348	-0.7158638203	-0.7362565619	-1.384168162	-1.384175388	-1.43454891	-1.434559208	-1.446477768	-1.446477783	-1.446505766	-1.446505781	-1.976973083	-1.976989305	-1.976989305	-2.085233287	-2.085264864	-2.280851991	-2.280852295	-2.280860252	-2.280860556	-2.674010601	-2.674010601	-2.676202517	-2.676202517	-2.700352491	-2.700352491	-2.838206423	-2.838206423	-2.838214009	-2.889931016	-2.889931085	-2.889933808	-2.889934299	-2.889934368	-2.88993476	-2.934552819	-2.934553799	-2.934568566	-2.934568644	-2.934571635	-2.934571714	-2.949204256	-2.949204445	-2.949208572	-2.949208761	-2.957512876	-2.957521208	-2.95930483	-2.95930483	-3.605345232	-3.605362976	-3.605362976	-3.992920964	-3.992920964	-3.99727597	-3.997275971	2.815820686	4.928085476	4.928085476	5.240324377	5.240340478	5.317407892	5.317408094	5.317409437	5.317409466	5.31740978	5.31740981	5.382904768	5.382904769	5.382905262	5.564602519	6.04190863	6.04190863	6.041913671	6.055279096	6.05527951	6.055280586	6.055281001	6.380387921	6.380387921	-1.301042607e-18	-3.035766083e-18	6.505213035e-19	5.421010862e-18	-5.421010862e-18	1.32272665e-17	-8.890457814e-18	1.301042607e-18	1.019150042e-17	-6.938893904e-18	2.818925648e-18	5.860703286e-11	2.543327321e-09	0.9999999974	3.469446952e-18	-4.119968255e-18	-7.372574773e-18	-4.445228907e-18	3.469446952e-18	-2.412349834e-18	-7.155734338e-18	-9.324138683e-18	-4.119968255e-18	4.770489559e-18	4.063884212e-12	4.064543407e-12	0.9999993008	6.992265961e-07	8.687263582e-12	-2.168404345e-18	-4.770489559e-18	-3.469446952e-18	9.86623977e-18	-1.25767452e-17	7.589415207e-18	8.023096076e-18	-3.252606517e-18	7.806255642e-18	7.264154556e-18	-6.938893904e-18	-2.385244779e-18	-8.67361738e-18	-8.67361738e-19	-6.505213035e-19	-1.344410694e-17	1.929879867e-17	-1.994931997e-17	4.064474018e-12	4.0639523e-12	6.165116855e-11	1.327476321e-10	0.9999999998	-9.324138683e-18	2.168404345e-18	5.637851297e-18	2.385244779e-18	-6.505213035e-19	-3.252606517e-19	3.252606517e-18	6.071532166e-18	-1.062518129e-17	-3.252606517e-19	-1.843143693e-18	8.565197163e-18	6.505213035e-18	8.67361738e-19	-1.095044194e-17	2.607262179e-10	0.9999999664	3.335355713e-08	7.047314121e-18	7.001508503e-06	0.9999929977	7.441171004e-10	3.686287386e-18	-8.890457814e-18	-2.710505431e-18	-3.252606517e-18	2.168404345e-18	-9.432558901e-18	
0.4550137461	-0.7212332221	-0.7402897242	-0.7624942011	-1.354978272	-1.382719891	-1.436219932	-1.454142313	-1.454142849	-1.471288442	-1.471288965	-1.495533324	-1.972628431	-1.99238635	-1.992400817	-2.093654951	-2.112761045	-2.244598196	-2.244825393	-2.335776306	-2.336111676	-2.566909193	-2.65450363	-2.65628141	-2.694165302	-2.696825023	-2.819079262	-2.833467156	-2.836355953	-2.836365051	-2.840123728	-2.846682345	-2.846688528	-2.853210211	-2.853215978	-2.892574631	-2.892578541	-2.921078154	-2.92332889	-2.924015157	-2.930001767	-2.930005475	-2.971076734	-2.971955813	-2.984498095	-2.984506175	-2.991639668	-2.991647305	-3.014402542	-3.063755499	-3.600802139	-3.618530189	-3.618546476	-3.876177416	-3.881112851	-3.993404618	-4.096085103	2.855477231	4.951733922	4.951733927	5.163273442	5.327127794	5.327128171	5.334491676	5.334492606	5.338962959	5.338963669	5.341644361	5.390395363	5.417276866	5.417279706	5.589258503	6.043296715	6.057275776	6.06213095	6.062519246	6.062525918	6.073145335	6.077462386	6.346364479	6.380823234	5.421010862e-18	8.239936511e-18	4.770489559e-18	-3.447762909e-17	-4.445228907e-17	4.662069342e-17	-7.372574773e-18	3.903127821e-18	-3.903127821e-18	1.149254303e-17	4.206704429e-17	1	1.873398138e-12	5.637851297e-18	-1.474514955e-17	-1.561251128e-17	-5.204170428e-18	-1.734723476e-18	1.040834086e-17	-4.33680869e-19	3.745838709e-12	-2.168404345e-19	3.686287386e-18	1.95156391e-18	-2.168404345e-18	1	3.748937142e-12	-9.540979118e-18	1.872430379e-12	3.746126239e-12	3.035766083e-18	6.071532166e-18	3.469446952e-18	1.301042607e-18	-1.452830911e-17	-2.168404345e-18	-3.209238431e-17	7.372574773e-18	-3.469446952e-18	1.474514955e-17	9.324138683e-18	-6.071532166e-18	-8.67361738e-18	8.239936511e-18	-4.553649124e-18	-3.903127821e-18	1.040834086e-17	4.531965081e-17	3.745248035e-12	1	1.873061818e-12	-5.854691731e-18	3.469446952e-18	8.890457814e-18	-3.577867169e-17	4.33680869e-19	-8.890457814e-18	4.878909776e-18	1.084202172e-17	-3.968179951e-17	-6.505213035e-18	1.702197411e-17	-5.854691731e-18	4.33680869e-19	-3.035766083e-18	-8.456776945e-18	3.751339517e-17	1	-4.878909776e-18	1.872875444e-12	-1.235990477e-17	1	-7.372574773e-18	5.421010862e-18	-1.095044194e-17	1.872348413e-12	-4.119968255e-18	-2.059984128e-18	1.062518129e-17	-4.33680869e-19	
0.9100274922	-0.7372935678	-0.7538169334	-0.8945121485	-1.328436682	-1.357773441	-1.476831169	-1.476831487	-1.512124428	-1.543467059	-1.543467355	-1.564941618	-1.959587185	-2.037545321	-2.037558158	-2.118513382	-2.19357828	-2.226194308	-2.226599973	-2.407988595	-2.408894769	-2.435217442	-2.636795109	-2.638200875	-2.708062273	-2.713514011	-2.716709928	-2.763856379	-2.802199782	-2.802205968	-2.80848687	-2.80849288	-2.830806272	-2.8308167	-2.894572407	-2.895793352	-2.899793795	-2.899802118	-2.899973023	-2.916843295	-2.916851419	-2.963406601	-2.990914322	-2.992932558	-3.068549109	-3.068555576	-3.076035016	-3.076041282	-3.094120968	-3.15208683	-3.587147565	-3.657192169	-3.657207348	-3.748444256	-3.754042893	-3.866629565	-4.183716285	2.967906511	5.020223669	5.020223683	5.108188428	5.355807577	5.355807963	5.388549343	5.388549678	5.397623222	5.397623326	5.413024236	5.467645013	5.519264939	5.519269877	5.660753513	6.046427122	6.084148227	6.09441444	6.111263822	6.119360666	6.122624657	6.122632646	6.313603519	6.344048495	1.474514955e-17	1.040834086e-17	6.2883726e-18	-4.033232082e-17	-2.537033084e-17	-2.168404345e-18	-9.974659987e-18	4.33680869e-17	1.214306433e-17	1.756407519e-17	3.816391647e-17	1	1.720235716e-12	2.233456475e-17	1.82145965e-17	1.778091563e-17	1.95156391e-18	-2.602085214e-18	-5.637851297e-18	1.517883041e-18	3.440078734e-12	-3.035766083e-18	-1.301042607e-18	3.440242449e-12	2.168404345e-19	1.95156391e-18	1	5.204170428e-18	2.168404345e-18	-1.19262239e-17	3.469446952e-18	1.95156391e-17	1.719802035e-12	-3.903127821e-18	3.035766083e-18	2.710505431e-18	-2.602085214e-17	-2.45029691e-17	1.25767452e-17	8.67361738e-19	3.440187588e-12	0	4.33680869e-18	8.67361738e-19	-1.756407519e-17	5.204170428e-18	-1.734723476e-18	2.602085214e-17	3.439734825e-12	1	1.720085446e-12	1.626303259e-17	-1.019150042e-17	9.974659987e-18	-2.385244779e-17	-1.279358564e-17	7.806255642e-18	5.204170428e-18	9.757819552e-18	-2.949029909e-17	-8.67361738e-19	3.903127821e-18	-9.757819552e-19	4.987329993e-18	4.445228907e-18	2.168404345e-19	1	2.45029691e-17	1.116728238e-17	1.720010094e-12	3.361026735e-18	1	-3.252606517e-18	-3.686287386e-18	-2.385244779e-18	-1.19262239e-18	1.63714528e-17	1.719723647e-12	3.577867169e-18	-5.52943108e-18	
1.365041238	-0.7638312305	-0.7759438957	-1.097029866	-1.292960503	-1.366435736	-1.513838547	-1.513838812	-1.607020812	-1.646127269	-1.656793359	-1.656793596	-1.937989124	-2.109353624	-2.109364987	-2.158867559	-2.222245837	-2.22278233	-2.306922293	-2.322793878	-2.492640392	-2.494510293	-2.565452286	-2.621808243	-2.622876122	-2.678104142	-2.73013134	-2.73394683	-2.767231278	-2.767236769	-2.772957482	-2.772962856	-2.821649756	-2.821661248	-2.864672904	-2.866300078	-2.887250458	-2.891326224	-2.891332192	-2.914872554	-2.914878327	-3.012132626	-3.015638891	-3.085828809	-3.166764486	-3.166770282	-3.174218409	-3.174224067	-3.196470643	-3.223406975	-3.564483755	-3.613172778	-3.619513699	-3.718713792	-3.718728218	-3.767819292	-4.154540931	3.137192283	5.071462412	5.126662625	5.126662653	5.40204481	5.40204521	5.451186911	5.474928509	5.47492854	5.488804705	5.488804908	5.616787347	5.685614646	5.685621375	5.771958202	6.048307972	6.13295327	6.149176143	6.1616179	6.172915431	6.217188973	6.217197849	6.28504435	6.31148865	-1.95156391e-18	2.255140519e-17	2.602085214e-18	-5.702903427e-17	-5.746271514e-17	1.241411487e-17	2.168404345e-18	6.2883726e-17	5.486062993e-17	4.33680869e-19	2.276824562e-18	1	1.573842836e-12	6.938893904e-18	7.155734338e-18	6.071532166e-18	-8.67361738e-19	3.14745929e-12	1.496198998e-17	3.469446952e-18	-1.084202172e-18	3.147745736e-12	-1.170938346e-17	-2.602085214e-18	1	-3.469446952e-18	-3.903127821e-18	2.602085214e-18	-5.421010862e-18	-6.505213035e-18	4.119968255e-18	-1.105886216e-17	1.573552486e-12	-7.372574773e-18	7.155734338e-18	-7.41594286e-17	-1.344410694e-17	-6.071532166e-18	-8.239936511e-18	-1.843143693e-17	-2.385244779e-18	-2.385244779e-18	3.14743522e-12	6.505213035e-19	-1.95156391e-18	0	-7.806255642e-18	5.074066167e-17	3.147150509e-12	1	-5.204170428e-18	-6.722053469e-18	1.573762605e-12	-1.301042607e-18	-5.377642776e-17	-6.548581122e-17	1.127570259e-17	-6.093216209e-17	5.963111949e-18	-2.818925648e-18	-1.95156391e-18	-3.1441863e-18	1	-2.710505431e-18	-9.757819552e-18	-1.127570259e-17	1.409462824e-18	5.507747036e-17	2.168404345e-18	1.573685626e-12	5.637851297e-18	1	-1.517883041e-18	-1.301042607e-18	-1.084202172e-18	5.421010862e-18	-8.348356728e-18	1.573491012e-12	-5.854691731e-18	-3.252606517e-19	
1.820054984	-0.8004446993	-0.8067429307	-1.264768825	-1.351988974	-1.385410148	-1.564021321	-1.564021569	-1.705559462	-1.751477325	-1.802139943	-1.802140158	-1.908042219	-2.18338009	-2.203054027	-2.203064054	-2.21323117	-2.227493082	-2.228096109	-2.415146243	-2.493184657	-2.568886675	-2.580597811	-2.583893492	-2.610267485	-2.611028231	-2.740590665	-2.740595423	-2.741265865	-2.745675352	-2.745680023	-2.745785511	-2.809243876	-2.809256083	-2.836864442	-2.83878206	-2.85981733	-2.859819357	-2.876822077	-2.930641237	-2.930643074	-3.041516812	-3.046880257	-3.193211581	-3.275850798	-3.275856059	-3.277666546	-3.283110249	-3.283115404	-3.319218166	-3.475087688	-3.482228492	-3.532956213	-3.70366436	-3.798963103	-3.798977092	-4.016760845	3.345079735	5.048941312	5.260903056	5.260903104	5.46356374	5.463564155	5.50529698	5.586507924	5.58650797	5.605339245	5.605339419	5.785781872	5.911267781	5.911275962	5.911799589	6.044356045	6.197481607	6.213338101	6.220097469	6.227161579	6.262778812	6.285587733	6.338267943	6.338277167	1.582935172e-17	-4.119968255e-18	-5.833007688e-17	5.637851297e-18	-6.22332047e-17	3.577867169e-18	-3.035766083e-18	3.274290561e-17	4.597017211e-17	-3.903127821e-18	4.391018799e-18	1	2.867959559e-12	1.433983791e-12	-7.155734338e-18	-8.456776945e-18	1.496198998e-17	4.33680869e-19	2.868345752e-12	-1.691355389e-17	1	4.33680869e-19	5.204170428e-18	6.505213035e-18	4.33680869e-19	-1.517883041e-18	-1.301042607e-18	-1.95156391e-18	-1.452830911e-17	8.239936511e-18	3.903127821e-18	1.25767452e-17	1.433788201e-12	-3.035766083e-18	0	9.432558901e-18	-6.505213035e-18	-5.421010862e-17	-1.82145965e-17	-2.873135757e-17	7.806255642e-18	8.023096076e-18	2.867636033e-12	-4.987329993e-18	-8.023096076e-18	2.86745714e-12	-2.385244779e-18	-7.806255642e-18	2.471980953e-17	-8.67361738e-19	3.469446952e-18	1	-6.071532166e-17	1.433948446e-12	3.252606517e-18	2.868345318e-12	-1.170938346e-17	-5.919743862e-17	-1.843143693e-18	-5.854691731e-18	2.276824562e-18	-3.469446952e-18	1	-3.903127821e-18	-4.119968255e-18	2.276824562e-18	-4.662069342e-18	3.100818213e-17	-4.33680869e-18	1.433866372e-12	-3.686287386e-18	1	4.228388473e-18	-6.505213035e-19	2.168404345e-19	4.33680869e-19	-4.011548038e-18	3.1441863e-18	-1.832301672e-17	1.433719354e-12	
2.27506873	-0.8455861625	-0.8471844219	-1.24624882	-1.403950138	-1.625901464	-1.625901707	-1.643751558	-1.801367259	-1.870041872	-1.88334391	-1.968761949	-1.968762152	-2.065702988	-2.235536259	-2.236143432	-2.260552268	-2.27974711	-2.31268217	-2.312690938	-2.443169346	-2.602702352	-2.603195072	-2.658051969	-2.662904139	-2.696242333	-2.72061624	-2.720620345	-2.725053491	-2.725057528	-2.742665539	-2.74791001	-2.794302102	-2.79431462	-2.8155931	-2.817692299	-2.819020953	-2.819022091	-2.867127076	-2.94931926	-2.949320215	-3.090202308	-3.097436539	-3.271095008	-3.317226756	-3.340930979	-3.348839948	-3.392076073	-3.392080768	-3.399031039	-3.399035651	-3.458794186	-3.492775441	-3.672864467	-3.852775592	-3.892712439	-3.892726256	3.575677049	5.036763043	5.410978782	5.410978857	5.537312874	5.537313307	5.575441612	5.714483292	5.714483643	5.738232622	5.738232784	5.970235194	6.029130981	6.066176841	6.189695357	6.189704656	6.248131897	6.254332938	6.26815588	6.268986091	6.269870109	6.298133409	6.414840758	6.457048189	1.452830911e-17	1.452830911e-17	5.139118298e-17	4.553649124e-17	-4.662069342e-18	1.474514955e-17	2.602085214e-18	-7.524363077e-17	1	-6.765421556e-17	0	-7.535205099e-18	2.601211781e-12	-3.035766083e-18	-4.33680869e-18	2.601746943e-12	1.409462824e-17	1.300606107e-12	-8.890457814e-18	1	-8.239936511e-18	5.421010862e-18	-6.071532166e-18	1.517883041e-18	1.452830911e-17	8.67361738e-19	2.602085214e-18	6.505213035e-19	-4.33680869e-19	1.084202172e-18	-2.385244779e-18	-3.903127821e-18	1.300488363e-12	4.33680869e-18	6.071532166e-18	1.279358564e-17	-4.380176777e-17	4.618701255e-17	-6.505213035e-18	-2.602085214e-18	3.686287386e-18	-1.301042607e-18	2.601012504e-12	2.601056306e-12	-6.722053469e-18	2.385244779e-18	4.33680869e-18	2.059984128e-17	6.071532166e-18	-6.505213035e-18	-7.047314121e-17	1	4.90059382e-17	2.601761905e-12	1.300619118e-12	1.19262239e-17	2.688821388e-17	5.355958732e-17	9.757819552e-19	-3.469446952e-18	2.059984128e-18	4.987329993e-18	1	-6.505213035e-19	1.409462824e-18	-3.1441863e-18	-4.445228907e-18	-6.310056644e-17	1	1.517883041e-17	-9.324138683e-18	1.300551138e-12	5.421010862e-19	-4.33680869e-19	9.757819552e-19	5.095750211e-18	2.168404345e-19	-6.722053469e-18	-5.421010862e-19	-8.348356728e-18	
2.730082477	-0.8941729869	-0.9016431066	-1.238185642	-1.41368939	-1.697763948	-1.697764191	-1.824374991	-1.901889965	-1.954721077	-1.960195177	-2.029572398	-2.105669263	-2.145396191	-2.145396386	-2.240352998	-2.240942892	-2.307040487	-2.356358076	-2.431472201	-2.431479666	-2.599426476	-2.599748572	-2.705806096	-2.70580964	-2.709639367	-2.709642857	-2.711492466	-2.717196195	-2.727709764	-2.733435217	-2.769697833	-2.769698608	-2.777882544	-2.777894928	-2.805399648	-2.807575768	-2.861570286	-2.923093777	-2.968833384	-2.968833984	-3.169127124	-3.17740618	-3.220447625	-3.228802706	-3.302491183	-3.341727349	-3.444221085	-3.510909225	-3.510913257	-3.517482256	-3.517486221	-3.610922218	-3.664225934	-3.690258941	-3.965773433	-3.994183049	3.816847587	5.032089251	5.564456789	5.564456901	5.619596553	5.619597001	5.660818641	5.849328041	5.849328901	5.87764602	5.877646739	5.99760766	6.165449399	6.219078301	6.241768678	6.260438495	6.265698796	6.274138984	6.290441442	6.337466936	6.367567039	6.372744343	6.405540346	6.512474826	-4.33680869e-18	-4.33680869e-19	-9.887923813e-17	-9.519295074e-17	-7.318364664e-18	1.517883041e-17	1	8.543513119e-17	2.347582415e-12	7.589415207e-18	9.454242944e-17	2.348335935e-12	1.344410694e-17	4.445228907e-18	1.95156391e-18	1.19262239e-17	1	7.589415207e-18	1.173844442e-12	-1.301042607e-18	7.589415207e-18	-3.469446952e-18	-2.385244779e-18	0	-5.204170428e-18	6.938893904e-18	1.734723476e-18	-5.854691731e-18	-3.469446952e-18	-6.722053469e-18	6.505213035e-18	4.33680869e-19	-6.938893904e-18	1.173705447e-12	-2.168404345e-19	4.553649124e-18	-1.001802807e-16	7.372574773e-18	-2.645453301e-17	1.788933585e-17	-1.084202172e-18	9.107298249e-18	6.722053469e-18	-1.084202172e-17	2.347209666e-12	2.347538613e-12	1	3.035766083e-18	-1.95156391e-18	0	-6.505213035e-19	9.23740251e-17	-9.736135509e-17	2.348403806e-12	-1.056012916e-16	1.173772451e-12	-7.155734338e-18	-9.36750677e-17	-1.235990477e-17	-6.505213035e-19	-1.235990477e-17	-4.33680869e-19	1	6.505213035e-19	4.33680869e-18	1.843143693e-18	-3.252606517e-19	1	8.348356728e-17	2.276824562e-18	3.469446952e-18	-2.927345866e-18	2.347754803e-12	1.301042607e-18	3.035766083e-18	-4.445228907e-18	5.204170428e-18	7.372574773e-18	-4.011548038e-18	5.637851297e-18	
3.185096223	-0.9513346379	-0.9641355945	-1.240882514	-1.410311156	-1.771524979	-1.777755315	-1.777755561	-1.850809522	-1.955176766	-2.009340355	-2.165531528	-2.182896711	-2.2386435	-2.239241022	-2.292097241	-2.321122956	-2.321123146	-2.441102129	-2.552028735	-2.552034606	-2.60051867	-2.600905669	-2.688280213	-2.69369287	-2.694935176	-2.694938237	-2.698243698	-2.698246716	-2.712315491	-2.71231608	-2.737754796	-2.743299826	-2.761448953	-2.761460637	-2.808880463	-2.811031025	-2.863539484	-2.987180176	-2.987180598	-3.125532423	-3.13343865	-3.165124865	-3.2782533	-3.286456577	-3.292686003	-3.332422575	-3.38764722	-3.533544739	-3.627244807	-3.627248027	-3.633385852	-3.633389019	-3.666693695	-3.77109309	-3.97735952	-4.047699615	4.059892383	5.033610552	5.706233656	5.706234118	5.709620344	5.7096205	5.757770372	5.947994485	5.981782734	5.981784181	6.013967312	6.013968677	6.066774949	6.243894734	6.263028795	6.267376532	6.283421634	6.304224036	6.336528739	6.354250572	6.36706517	6.393599511	6.433906117	6.656189851	1.452830911e-17	4.33680869e-19	-3.729655473e-17	-2.992397996e-17	1	1.463672933e-17	1.82145965e-17	2.106973884e-12	2.10810514e-12	2.428612866e-17	1	1.994931997e-17	3.035766083e-18	-5.421010862e-18	2.385244779e-18	-1.170938346e-17	-6.071532166e-18	-8.67361738e-19	1.053506024e-12	7.806255642e-18	-2.168404345e-19	-1.084202172e-18	6.938893904e-18	2.818925648e-18	-1.95156391e-18	-9.757819552e-18	4.33680869e-19	-8.239936511e-18	-1.604619215e-17	3.035766083e-18	5.421010862e-18	1.084202172e-18	9.107298249e-18	1.053419504e-12	-1.170938346e-17	-5.204170428e-18	-4.510281038e-17	-1.301042607e-18	1.734723476e-18	4.33680869e-19	-8.67361738e-18	2.168404345e-18	1.734723476e-18	-7.589415207e-18	2.10641682e-12	2.106913819e-12	1	2.108354507e-12	1.084202172e-18	-4.33680869e-18	-1.734723476e-18	2.168404345e-18	-4.033232082e-17	1.626303259e-17	-4.228388473e-17	2.106865247e-12	2.168404345e-18	-4.315124646e-17	8.239936511e-18	-4.33680869e-18	1.19262239e-18	1.95156391e-18	1	1	1.084202172e-17	8.67361738e-19	1.301042607e-18	1.160096325e-17	2.107530296e-12	-4.553649124e-18	4.33680869e-19	-9.649399335e-18	6.505213035e-19	6.722053469e-18	-5.854691731e-18	1.029992064e-17	1.387778781e-17	6.830473687e-18	1.084202172e-18	2.106889858e-12	
3.640109969	-1.017642279	-1.033084654	-1.254239389	-1.395313695	-1.71207732	-1.753207499	-1.814948745	-1.86397268	-1.863972931	-2.022697507	-2.123751593	-2.231567519	-2.232178902	-2.338173476	-2.486137936	-2.486138122	-2.530092312	-2.605963134	-2.606583437	-2.621591117	-2.625695316	-2.634402501	-2.647392284	-2.647392764	-2.664862291	-2.664864923	-2.687055913	-2.687058543	-2.689942013	-2.689944612	-2.743537708	-2.748426677	-2.748468948	-2.748478158	-2.825115533	-2.827137275	-2.871742981	-3.002091167	-3.002091488	-3.062635165	-3.068979704	-3.237147173	-3.298972291	-3.323489283	-3.387134395	-3.407003946	-3.414305151	-3.414543789	-3.68460714	-3.735685414	-3.735687627	-3.741372033	-3.741374205	-3.934869583	-4.029853405	-4.101286898	4.298790527	5.041769646	5.79272688	5.792727353	5.826160224	5.836516717	5.836516924	5.876364173	5.91587361	6.103671866	6.103673839	6.138750011	6.138751963	6.232972208	6.235907722	6.25069878	6.254448835	6.258864473	6.275723003	6.430879821	6.457671088	6.474510422	6.571323042	6.683328116	-7.806255642e-18	8.456776945e-18	-4.575333168e-17	-5.095750211e-17	1	1.879605195e-12	1.881200707e-12	7.128629284e-18	1.084202172e-17	1	6.201636427e-17	0	-6.2883726e-18	5.334274689e-17	3.469446952e-18	-9.86623977e-18	6.071532166e-18	4.987329993e-18	3.469446952e-18	-4.33680869e-19	6.071532166e-18	9.324138683e-18	5.421010862e-18	-4.076600169e-17	9.396533031e-13	-1.301042607e-17	-2.818925648e-18	7.155734338e-18	-1.431146868e-17	-3.035766083e-18	3.903127821e-18	3.252606517e-18	-8.67361738e-18	9.396424611e-13	1.084202172e-18	-1.734723476e-18	-4.141652299e-17	-5.204170428e-18	-1.647987302e-17	-5.854691731e-18	-1.19262239e-17	1.878742171e-12	1.879254781e-12	1	1.882491125e-12	5.854691731e-18	-1.691355389e-17	-1.517883041e-18	-3.447762909e-17	-8.67361738e-19	-1.127570259e-17	-6.071532166e-18	-6.505213035e-18	5.507747036e-17	-5.095750211e-17	1.879216617e-12	4.33680869e-19	-4.792173602e-17	5.095750211e-18	5.421010862e-18	1	-1.734723476e-18	4.33680869e-19	1.879229411e-12	1	-5.963111949e-18	7.589415207e-19	-5.52943108e-18	3.686287386e-18	2.168404345e-18	-1.409462824e-18	3.035766083e-18	2.818925648e-18	2.276824562e-18	2.710505431e-18	-6.938893904e-18	1.00830802e-17	2.059984128e-18	5.095750211e-17	1.879278308e-12	
4.095123715	-1.093284623	-1.107153022	-1.277735566	-1.375355962	-1.646725311	-1.656987189	-1.694834152	-1.881758877	-1.954536916	-1.954537174	-2.224094952	-2.224673564	-2.244484474	-2.49108449	-2.536951526	-2.539482302	-2.57553669	-2.575537101	-2.615569882	-2.616480292	-2.624530806	-2.632555017	-2.632555201	-2.68146318	-2.681465413	-2.684038193	-2.684040405	-2.71950648	-2.719517128	-2.736606739	-2.740765067	-2.783409442	-2.783412731	-2.850258819	-2.852045203	-2.881978305	-2.978492875	-3.010984071	-3.010984333	-3.025208697	-3.029605337	-3.142076162	-3.252272761	-3.252616552	-3.255469132	-3.544135458	-3.55087186	-3.6633232	-3.731257221	-3.830828124	-3.830829099	-3.836069817	-3.836070762	-4.098044347	-4.109010094	-4.17919904	4.529481028	5.058686611	5.699053718	5.750709221	5.874419005	5.874419483	5.937814259	5.93781452	6.012646596	6.163746617	6.183124484	6.188059484	6.200712227	6.208372623	6.208374945	6.245289731	6.245292086	6.273026648	6.29758074	6.446993415	6.491998251	6.520139977	6.556780402	6.731592973	-1.517883041e-18	9.540979118e-18	-4.358492733e-17	-4.250072516e-17	1	1.671226308e-12	1.667285667e-12	1	1.065228634e-17	-3.469446952e-18	-1.734723476e-18	-2.168404345e-18	3.469446952e-17	3.252606517e-17	-3.035766083e-18	6.071532166e-18	1.788933585e-18	2.038300084e-17	-9.974659987e-18	-8.023096076e-18	3.035766083e-18	-8.239936511e-18	3.577867169e-18	5.204170428e-18	-2.385244779e-18	3.903127821e-18	-1.517883041e-18	2.125036258e-17	8.322784736e-13	2.168404345e-18	2.168404345e-19	8.324222388e-13	5.854691731e-18	4.119968255e-18	-5.421010862e-18	-3.556183126e-17	8.023096076e-18	-6.505213035e-18	-1.691355389e-17	3.686287386e-18	8.67361738e-19	1.664293052e-12	1	1.673153586e-12	1.72724942e-12	6.505213035e-19	7.372574773e-18	1.474514955e-17	-4.466912951e-17	3.469446952e-18	-4.770489559e-18	6.505213035e-19	-1.25767452e-17	5.204170428e-17	-4.466912951e-17	1.66459381e-12	1.431146868e-17	-4.618701255e-17	1.663382973e-12	1	-1.084202172e-18	-1.149254303e-17	6.830473687e-18	8.67361738e-19	1	1.301042607e-18	-9.757819552e-19	-1.95156391e-18	8.67361738e-19	-1.235990477e-17	-1.105886216e-17	-7.914675859e-18	1.843143693e-18	-7.264154556e-18	-7.155734338e-18	-3.903127821e-18	1.084202172e-19	1.420304846e-17	1.664671656e-12	1.664649646e-12	
