# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 ProbabilityDensity_17 ProbabilityDensity_18 ProbabilityDensity_19 ProbabilityDensity_20 ProbabilityDensity_21 ProbabilityDensity_22 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 EigenEnergyOnMesh_13 EigenEnergyOnMesh_14 EigenEnergyOnMesh_15 EigenEnergyOnMesh_16 EigenEnergyOnMesh_17 EigenEnergyOnMesh_18 EigenEnergyOnMesh_19 EigenEnergyOnMesh_20 EigenEnergyOnMesh_21 EigenEnergyOnMesh_22 eDensity hDensity 
-13.3123 292.163 1148.61 3697.63 14544.1 99664 640307 534122 1658.12 479406 761968 402175 68757.5 15818.8 240219 538321 591135 259232 2827.51 161286 503474 592449 398786 138940 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 6.34311e+14 0 
-12.9231 544.235 2074.13 6232.04 21871 121961 571421 420050 24733 629892 809385 263562 35.2245 181810 455855 502035 278697 18710.5 112743 504117 687175 396578 55611.9 41545.1 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.10636e+15 0 
-12.5681 961.493 3562.55 10055.4 31824 147067 504239 320339 67521.1 725696 766836 132971 62857.5 423785 560527 315426 39960.2 55964 366059 608468 439237 72169.6 51534.8 415799 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.85747e+15 0 
-12.2444 1618.14 5844.27 15586.3 44918 174981 441451 236705 121363 765363 664238 42538.5 205832 627733 529180 119200 18125.7 285274 517030 419486 105450 21598.8 330975 649142 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 2.99945e+15 0 
-11.9491 2604.65 9191.6 23284.2 61639.5 205624 384399 168911 179441 757527 532688 2603.59 369540 733893 405155 11089.6 178253 521286 478001 151763 3812.63 241243 531474 483871 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 4.66417e+15 0 
-11.6799 4025.02 13907.9 33624 82413.9 238850 333553 115648 236942 714771 397107 8628.41 509814 735026 251388 15590.4 404542 637563 313491 7094.37 163534 491398 480562 165996 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 6.99839e+15 0 
-11.4343 5991.75 20311.3 47065.8 107575 274445 288845 75117.5 290806 649743 274094 48865.5 603830 655481 118235 105549 592419 608991 135318 43241.6 425903 587898 269918 2607.41 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.01561e+16 0 
-11.2103 8619.34 28714.7 64023.3 137340 312137 249908 45392.1 339338 573173 172654 110012 646540 530218 32594.7 235295 688035 479057 23372.2 202494 626025 505895 74028.6 81521.8 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.42888e+16 0 
-11.0061 12016.7 39404.6 84834.4 171798 351614 216221 24614.8 381815 493209 96051.9 180399 644025 391264 525.193 364005 685859 311970 3285.73 391283 686165 325915 46.492 301626 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.95356e+16 0 
-10.8198 16279.3 52620.4 109736 210899 392531 187212 11103.4 418158 415479 43785.6 251262 607426 261777 14862 465507 609169 160731 60146.5 537066 614690 146301 56090.5 516554 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 2.6013e+16 0 
