# empirical_tb eigenstates (tb2)
# Index Particle EigenEnergy     Occupation  FermiLevel Temperature
      0      hl      -5.05079              0              0         300
      1      hl      -5.05079              0              0         300
      2      hl      -5.15284              0              0         300
      3      hl      -5.15284              0              0         300
      4      el     -0.650918              1              0         300
      5      el     -0.650918              1              0         300
      6      el     -0.120484       0.990627              0         300
      7      el     -0.120484       0.990627              0         300
